"","MEdarkseagreen4","MEsaddlebrown","MEplum2","MEcoral2","MEskyblue4","MEmediumpurple2","MEblue2","MEgreenyellow","MEcoral1","MEsalmon","MElightcyan","MEpalevioletred2","MEantiquewhite2","MEmagenta","MEmediumorchid","MEdarkturquoise","MEblack","MEturquoise","MEgrey60","MEdarkorange","MEskyblue3","MEdarkorange2","MEmagenta4","MEskyblue1","MEthistle","MEmaroon","MElightcoral","MEnavajowhite1","MEplum3","MEskyblue2","MEdarkolivegreen4","MEyellowgreen","MEmidnightblue","MEdarkgreen","MEbisque4","MElightsteelblue","MEdarkgrey","MEviolet","MEdarkviolet","MEdarkmagenta","MEtan","MEsalmon2","MEsienna4","MEorangered4","MEyellow","MEcyan","MEhoneydew","MEblue","MEdarkslateblue","MElavenderblush2","MEorangered1","MEthistle3","MEcoral3","MEfirebrick4","MEhoneydew1","MEdarkseagreen3","MEindianred4","MEdarkolivegreen","MEmediumpurple3","MEorangered3","MEorange","MEpaleturquoise","MEantiquewhite4","MEpink4","MElightpink3","MElightgreen","MEskyblue","MElavenderblush3","MEpalevioletred3","MEivory","MEsalmon4"
"106",0.110475130606496,0.0496357476845708,0.105275629185486,-0.126100279657143,-0.0642374067931703,0.137478483994824,0.0791682187146196,0.068078522791764,-0.181963086278984,-0.127408955715186,-0.0653278233488112,-0.092892025666147,0.0778655156991917,-0.0813730002597289,-0.0593143238562686,-0.100771347793481,-0.114839176848697,-0.108798711013222,-0.0205858953346544,0.0655689670513042,0.00211949965526154,-0.047765314285475,-0.0203060118786503,-0.0623984984861831,-0.20956003822094,-0.150043315567085,-0.0488179287971757,0.0332579400369106,-0.0922910899695033,-0.116168469500815,-0.0922177475481786,0.0323586382334171,-0.0193485452755504,-0.0320979861763642,-0.101841575238954,-0.0557759686261862,0.0729430453180343,-0.014759877089616,-0.116389761735949,-0.113347251717854,0.0586502528297781,0.0902530468570008,0.0973447110095982,0.0571380074009453,0.120903878642912,0.0302828506628523,0.107890938401239,0.100769540262841,0.00114430005558575,-0.0184557907942088,0.219640386852998,0.0619996180336367,0.134700993613296,0.0795732210503434,-0.1496347793273,0.0147223859411629,0.0522820189583384,0.0486018105553237,-0.0561106134054149,-0.0899269748904312,-0.120662792394536,-0.0708502912897096,0.0675795993181672,0.0957010464620987,0.062927937768184,-0.096426037922617,-0.145619988849834,0.0662061559427169,0.0186008601856876,0.0335562371310788,0.125624073801356
"107",-0.0842091467662822,-0.131005575534454,-0.0673123756997846,-0.0453587674417005,-0.0371876679519459,-0.0426893881858605,-0.111037739434363,-0.10395760907228,-0.0926159330959189,-0.0781541715474828,-0.0754293952613179,-0.0939558977086476,-0.123050782346693,0.0653146928969277,0.00310716957470511,0.0110327339159884,-0.0562002588267969,-0.0528036611455871,0.0605275598935287,0.0805447337350802,0.152353942367454,0.085853376990481,0.151226131569563,-0.0214421472888895,0.0546261596107561,-0.0169592630955395,0.00197926977013965,0.00584599744318531,0.0776930664022289,0.0489625398765741,-0.106506837486934,-0.0218626428655331,-0.105489988492623,-0.11190286017392,-0.0867956058697853,-0.142724334331499,0.113385565949569,0.0551156354071746,-0.0623609928838095,-0.119456459615194,-0.147092374698511,-0.0620501696597806,-0.0712979896908177,-0.0691673139380906,0.0356189570592806,0.0423367769610608,-0.0322896565492275,0.082523064936307,-0.063590632212158,-0.0315670596092733,0.237081002524711,0.218463774367417,-0.0482207682859982,0.0897757675468954,0.0646925445353243,0.0982875703942706,0.0572639254433501,-0.187751290712793,-0.141384260850318,-0.0835849777782538,0.110411875948848,0.137330157860053,0.0916310496923224,0.104723261322192,0.0625579451409503,0.0960213977966745,0.083353690130083,0.0908820771396594,0.0695641376831444,0.0765562858608681,-0.0144949185055956
"108",0.126916575528914,0.0600873613047441,0.130347663165018,0.0146517019050175,-0.0621757166510059,-0.0474245347085463,0.0146157143194191,0.116097685072245,0.0647716996352046,-0.0921140159263707,-0.0726435113470103,0.0634544661262199,0.178716778241593,0.099892933733407,0.0381680417547108,0.167301769738548,0.127190366016341,0.165592162483882,0.0672979090084193,0.0715734121923834,0.0026586827443751,-0.0589184920621835,-0.0430341549193806,0.0214661454110323,-0.217107951104983,0.0348983834440915,-0.0597241042426406,0.0551598605699197,-0.0530374072450493,-0.133153759441953,0.0590102508802019,-0.0943584622219851,-0.142175652780965,-0.0133144893181072,0.0810834946025839,0.0289696077984572,-0.0837450019996648,0.0133974136194685,-0.07278124533346,-0.0329411478928397,0.0863050936346757,-0.0501892015377637,0.0577277962960269,-0.10787835374309,-0.0730935116039362,-0.190973457042144,-0.11186930075329,-0.16666941572767,-0.0465767055525467,-0.205683530053219,0.139161557985308,0.161231908555299,0.15399785373217,0.129133449395259,-0.145595743594122,0.0528634940941367,0.0585452553180943,0.0345903825883903,-0.0438988043297674,-0.0664147735602025,-0.0939669987593022,-0.032449425948624,0.0925261321631179,0.141084542758509,0.0665458511152946,-0.0787940020134661,-0.134861150049615,-0.11855180814669,0.0217791871345622,0.0172081539911016,0.0840840324057362
"110",0.139611276314383,0.0621646769604876,0.132527509060499,0.00793546182638148,-0.0636947176396457,-0.0488002070965992,0.0563000099771,0.117316511243825,0.0505069403399513,-0.110115086748901,-0.0737291021789983,0.0832129975697946,0.263953525079609,0.0781683828989832,0.0163970059338437,0.170923263962543,0.133971258776366,0.20372408723603,0.0515982138187988,0.067143878062167,-0.00479356911620488,-0.0743793794637602,-0.0598694224236559,0.00232145522598532,-0.187543644558583,-6.70439498570873e-05,-0.0620168896320763,0.0361536604041378,-0.123195465738355,-0.165724796702576,0.050077245227644,-0.0893445423899353,-0.0426707241486527,0.0354800897271881,0.0999372318928834,0.0526057095534788,-0.0822994397121357,0.00840843827537156,-0.0767049834694881,-0.0359225238803847,0.0846876594402812,-0.0872197244543305,0.0648651338894991,-0.063726889606822,-0.023877519433566,-0.219716386855745,-0.130533058741153,-0.195052026598368,-0.0107389408966403,-0.22028570956501,0.171192561223013,0.193031888159072,0.160177056723652,0.108833858284721,-0.151763123517783,0.0336055294946054,0.0570343614664919,0.0299126296752515,-0.0484253109847329,-0.0618832663475143,-0.0938493231516375,-0.0499599807881513,0.0892237401945708,0.130324117386531,0.0615419481842667,-0.08243355137926,-0.13781596304266,-0.0913851480709727,0.0134800636106243,-0.0328663111634108,-0.0146781639619106
"119",0.0436075076146007,0.0571959351731876,0.168682912261231,0.143204983281753,0.221229612194166,0.107474707303933,0.109331775426899,0.0986532853006604,-0.0700616862364161,-0.0469675510766291,-0.104664623362801,-0.102901848257945,-0.0446145523874563,-0.0310433392248569,0.068789448681063,-0.0816036695679409,0.0193432062549024,-0.0973747656351527,0.0485797551319827,0.0401211975563258,0.12743910643824,0.0461540528875739,-0.0516543002681129,-0.0646772775565475,0.0932120936713562,0.0428737366901323,0.00668798436806165,0.0619322878981427,0.103931469340313,0.0398465277056244,0.038161452624507,0.140593692965323,0.0343436751095944,0.00432654456823106,-0.00321792344748993,0.0168688355783495,0.0607073519809745,0.062815839386671,-0.0465932325892545,0.0837891633077161,0.0493947560510314,0.00272495261528168,-0.0788472367271738,0.0618484323324233,0.0642080571553017,0.090618251787949,0.0932373431720311,-0.000116437786136126,-0.0510951777790324,-0.00331803338407932,-0.00360173460318163,-0.0965752857635618,-0.0832722727057277,-0.142547099428944,-0.127656056614621,-0.196341857096503,-0.201655280711123,-0.059338886991855,0.0818894907650104,-0.0752400314727601,0.0806426602717057,-0.0813109439564631,0.051265971720038,-0.0979022477519407,-0.00913881206929385,-0.101606402957626,0.0570766807994706,0.00437153227971298,0.0140905822337402,-0.119808791118715,-0.0100995451202758
"120",0.0945739496512132,0.0903225617786894,0.190807332671264,0.251004764234196,0.196107579627953,-0.0358750989748099,0.067371069866984,0.131339627400591,0.109064639893562,-0.0546173585134232,-0.0462368038821263,0.0905702985708965,0.141199696389458,0.185761980860163,0.19412611147519,0.161970466357752,0.18081936728243,0.210647063569172,-0.0245457312504069,0.0240658229507687,0.0907713005774445,-0.00675592183720409,-0.0933000921585753,0.0871048116215412,0.0627193341403016,0.0718697290320198,-0.0441204852863652,0.0547110154879368,0.00410500776641671,-0.110683665593499,0.100231902995158,0.00492538072252235,-0.0779150885125174,-0.0790107235899231,0.0531217507928226,0.0155827281103145,-0.0366563577225366,0.089304529233403,-0.0247246263981551,0.108662113648459,0.064324182183232,-0.12610222538932,-0.148666324303305,-0.0909316594045898,0.0139212706830909,-0.177328206246227,-0.117423756665656,-0.211530463230653,-0.170850941872801,-0.191390552642954,0.0165795114065422,0.100377432090302,-0.0799292556165558,-0.138180419799149,-0.142351709512611,-0.193432674262037,-0.207661808351094,-0.0402523403250249,0.108201790218881,-0.0828410259131135,0.0807103667428293,-0.0569553523178685,0.0610611050557692,-0.0570514080993165,0.0150627254146833,-0.094375951866153,0.0657190497875607,-0.048823200879972,0.132146954176218,-0.153844183935989,-0.113804548509873
"125",0.0694966010052985,0.0418256901990336,0.118623540597724,0.124914058646404,0.167826300304676,0.119128613941433,-0.0374476984703403,0.0760572057682265,-0.127369645549131,-0.124049343382644,0.225968016691309,0.146413746685133,-0.075637298971072,-0.065608394721287,-0.0842355659660551,0.0813264598323356,-0.0567416015019291,-0.0959661020053878,-0.0400532428435871,0.0525597857284627,0.0856387102593548,0.0233260368678887,-0.0904983631542149,0.0799176257756479,0.0517421648729102,-0.0592355031592629,-0.0185041558895965,0.0334184884201616,-0.0310895345149507,-0.0899424768235947,-0.015511025403463,-0.0521048365557827,0.093846494245444,0.0117975390819026,-0.0670698208281592,-0.0118810793123459,-0.0654107337697164,-0.139517218196017,-0.0724242756932199,0.0622588383099356,0.0344767898208295,0.098680981982801,-0.157485802372041,-0.0891223801796771,-0.148450708094401,-0.008203507020651,0.0269518398716261,0.0649602290567811,0.0487512681330663,0.103972504486872,0.179757743147331,0.0954905925987827,-0.0941211631883459,-0.120095670406566,-0.173137010624011,-0.176814721188893,-0.182085112962194,-0.0803906191358543,0.0921666394838255,-0.0805682834242862,0.0653091525723205,-0.0908047852365422,0.0337073392685837,-0.0930604414327496,0.0181918491629378,-0.105665735046969,0.0648832676724415,0.0331805755103993,-0.0471323451552299,0.190686182146209,0.0622604464331086
"129",0.121980864614819,0.0385035647696752,0.100995416753313,-0.110320200443462,-0.0639819539956934,0.123054808994953,-0.00850874993249696,0.0804822253480712,-0.0942950486518265,-0.0952512801521015,0.321443069802563,0.2797133397445,0.0328369367951375,-0.101624072856582,-0.0837194785893246,-0.0327817886231458,-0.0538335113181416,0.0051620357404749,-0.0237660719388707,0.0726522253790681,-0.00292393519058827,-0.0522940318603335,-0.0269443863000095,-0.104857737569394,-0.204381260777023,0.0263892258825995,0.0897232995669868,0.079944506167682,0.0665518060589585,0.0660453778544685,-0.0746279559772819,-0.073929684376111,0.0943360487103545,0.0702435188773796,0.0433251872731897,-0.00500495826618008,0.0635824896156559,0.0454421242099395,-0.122503247626394,-0.0907483057949022,0.0713126795174593,0.0237906617625692,0.108181593952743,-0.00985406712642533,-0.120782033414341,0.092748573467882,0.108176227900946,0.0472159285860259,0.0992717762332105,0.0521577297819116,0.27814014968061,0.183362285175823,0.139024054369779,0.081820300289041,-0.139481781552072,0.0631796013716444,0.0685296996257729,0.0324181739811058,-0.0646098073396479,-0.0550902915419786,-0.112198810616101,-0.0665508672829305,0.0823838731744859,0.0776059560118737,0.0814590241610491,-0.0894057079072752,-0.142663117077668,-0.0278488790135074,-0.0845669949670195,0.0433795527063702,0.0235162104367504
"131",-0.0719653208660724,0.0947037796864754,-0.0538786129174802,0.0739000895334971,-0.0588518187672312,0.0150803847644212,-0.019424030302135,0.121962772744081,0.0272680879749401,-0.103930516408973,0.0218527667878743,0.0899489539338584,0.128150273324744,0.107974608421296,0.097628802744038,0.0845444502441694,0.176249072685352,0.144547202598167,0.131058892426857,0.104073448513282,-0.0703480158086422,0.0736978491925299,-0.0519604662281359,0.0783481953068714,0.0482382096669658,0.158935167804549,-0.0130119620151703,0.0897129915294871,0.130889117822112,0.081037480040734,0.0127803109388809,-0.0177217728539308,-0.0985100518096176,0.0253243733514988,0.170187721938715,0.0305481877437835,0.0400779717563902,0.171304461381149,0.165310871765556,0.112770695031586,0.09770287645871,0.000740825112827752,0.123994529086006,-0.109744434515751,-0.166308391107005,-0.0224720244773364,0.00222282253528237,-0.138917150116423,-0.0470636162967942,-0.141348411424484,0.0938824195457256,0.138028681468383,0.162118467810426,0.135065485026401,0.0701761128982623,0.0211742307957261,0.0968666495513646,0.0707430039021356,-0.102094521699085,-0.0428714128498199,-0.0838023804543187,-0.049603408151319,-0.091972814281185,-0.0827096917644391,-0.193583410266721,-0.096266456680264,-0.136250816384779,-0.114068652975375,-0.0105311988552026,-0.0910797556003667,-0.096280397968002
"141",0.0559746054997215,0.0680088503795839,0.191807607501161,0.235309066922032,0.221000893622625,0.0185300136182833,0.0178587550103843,0.128397772322765,0.035029610173576,-0.057691742933025,0.020363609764025,0.060135688815742,-0.00414039030738008,0.0764286096984359,0.144976319859711,0.102674348351888,0.155611794593493,0.045957181437817,0.110717546977436,0.0487175979464837,0.143975287018891,0.028340892156608,-0.0505815124778255,0.0204099060762166,0.118069352213302,0.188758871527576,0.0628930245969076,0.143674687305199,0.198050779811971,0.0905889540659271,0.192493459307598,0.178707048156338,-0.104106536386158,-0.0296221376854508,0.0908103451276967,0.0445006445395751,0.0102133707409503,0.129706570791416,-0.0449511985260209,0.126761569885331,0.063311443751768,-0.0509090625000416,-0.0824645059254909,-0.0901414375229456,-0.123420983017214,0.0333096765596599,0.021934140300303,-0.111126738451729,-0.116677650446028,-0.0847401209180312,-0.0197440560803835,-0.0360451415297742,-0.0680347860090087,-0.118358038332104,-0.129304250657015,-0.17720325583484,-0.180607638265138,-0.0648903710174129,0.112558213885174,-0.0629972161109753,0.108106691086139,-0.0609965822732166,0.0757990358278184,-0.075279809269701,0.000162481472290664,-0.0722223931480993,0.0746874038012741,-0.0886157086254677,-0.0143248539045005,-0.0790758848410435,0.0502272880378591
"151",-0.0656224638267414,0.108116246195259,-0.0331003029965462,0.124581060354381,-0.0763031233590478,-0.0759633080505594,0.0340657188474189,0.130509433788937,0.160552467131822,-0.0127640280946625,-0.0881119423314075,0.0611732782720999,0.0557699748098865,0.257499324189852,0.190734931889197,0.179522483652624,0.183352500575087,0.226363264817051,0.0909361720127817,0.0921045763144232,-0.0781294063447429,0.0537886759085196,-0.0307097361967688,0.166190689076645,0.0336942172238658,0.0332644082555038,-0.122482278792451,-0.0104726683342457,-0.0559312639377139,-0.172601352056253,0.0396353251149723,-0.0545368237939812,0.00524340764120108,-0.0943427177729446,0.0332227362355538,-0.0142672591505918,-0.0466966579994871,0.0876257023451147,0.180994811639013,0.106471791198982,0.0878999678892937,-0.0368677538584577,0.0816236932720427,-0.168147371223468,-0.0246780389871977,-0.226933526730214,-0.135122172637771,-0.231566957268644,-0.181189040113651,-0.171498474873458,0.090924232655783,0.186499824372312,0.171276222527695,0.132465632803352,0.0607043848395002,0.0654669388306554,0.0803522521346167,0.0966277104810061,-0.0889361813158151,-0.0594868410147829,-0.0702229027398795,-0.0362294836647556,-0.107620031062988,-0.0459689697739934,-0.174563283194903,-0.0948856622935834,-0.131121717817773,-0.0687795054309455,0.152094580296763,-0.0695162918746149,-0.0649947474882037
"154",-0.0935112429858355,0.0710761462807872,-0.0722013179823432,-0.0249279641983308,-0.0440736141735366,0.100623340767077,0.0563023761246085,0.0874686121852591,-0.052289609011372,-0.0404364687675186,-0.0543200333294515,-0.0750083737323723,0.100138771337045,-0.0194582118703024,0.0287946219929921,-0.0991427471885056,0.0301706706206391,-0.0253835939213652,-0.0106336633712711,0.0800587510267773,-0.0695189230819479,0.0578557292857825,-0.0512707420563376,0.0824238154728561,0.0233000846146694,-0.0846446573133112,-0.119346667083968,-0.0566275824618339,-0.0301332176785231,-0.00978203591237909,-0.0765004157693629,0.0745484595527432,0.0314001855440705,0.0403248438536872,0.0589197103901736,-0.0417167646440829,0.176573497412428,0.145094079524714,0.129879988033074,0.0716444158544968,0.079546325737989,0.134412522541026,0.120363316809769,0.00876082701149735,-0.0116508769082765,0.0802811373976824,0.102723864099537,0.0328730388714415,0.0143855349364458,-0.00346188467608053,0.04375596640315,-0.012737640998793,0.127002563421255,0.0959610166512145,0.0574546620919554,-0.015561875692234,0.063912273576184,0.0700615627012758,-0.0980591851907278,-0.076989821570972,-0.102477558647795,-0.0716834793319449,-0.138774273641919,-0.0896931334673336,-0.23062248651034,-0.117293308739299,-0.153575540511915,-0.00519696321470384,-0.0127206936285327,-0.062922197132437,0.0574237355203457
"155",0.112302265089753,0.118679381631371,-0.0702818633347321,-0.0171018727941126,-0.0557054580964166,-0.0133348072706736,-0.182879979496976,-0.103549077681296,-0.034873835966317,0.00256869855672392,0.0134574253920026,-0.0804143839794393,-0.11234785347656,0.15956393102868,0.0740262475226768,0.000457857550823469,-0.106415909574207,-0.0844296483847262,0.00234182929239904,-0.129207651377631,-0.0903154771761431,-0.177912598341743,-0.103085920654371,-0.0474479930993673,0.00626283730043557,-0.138813501558465,-0.139966806414553,-0.108309563873528,0.0505675786801994,-0.0852524287601439,-0.138749596952565,-0.0167650149291888,-0.115506779868743,-0.239954740568456,-0.208955899080308,-0.261187537719154,0.145731692259707,0.0464331930117325,-0.0527939569321077,-0.113713649645347,-0.136880582007081,-0.065514103482832,-0.0557978429402787,-0.205528770417345,-0.0106282394620255,0.0110827786785732,0.00561244177316423,0.132642370334604,-0.128404827582115,0.00652162537035182,0.16928587992503,0.184644456649003,-0.0462751706445771,-0.0531610591058407,0.0765610041639566,0.124150499162741,-0.000746285013365715,0.102945142167054,0.115637652767205,0.143762622800839,0.105139461969876,0.143862750049736,0.0812669435008032,0.10929687154307,0.0629013231458648,0.0921137383212318,0.0744608801366567,0.251832097646006,0.232467487765227,0.136119032246949,0.0804370670777284
"159",0.0913091337616896,0.0516173127819732,-0.0877712977364926,-0.0841940845630681,-0.0279017036218684,-0.0482933504708817,-0.00752273817671159,-0.106304678583316,-0.0342217820304752,0.0624110006192909,-0.107987649196618,-0.138137186015639,0.0452723524295013,-0.0389113054458297,-0.0299567178103147,-0.11003891135924,-0.12603495535326,-0.101855067856536,-0.112483788672614,-0.150718150917712,-0.101531931462692,-0.212816203779673,-0.0992088070247192,-0.229861419908585,-0.0385635699834475,-0.111432080549852,-0.0383256774878296,-0.0866225298989627,-0.0272359053215434,-0.0273595410025117,-0.0105987781122039,0.0961899105589275,0.146143959325072,-0.0234368085418912,-0.0889600003072736,-0.0213030976389056,0.0809801083281496,0.00758160872838593,-0.111988656594179,-0.104572033472608,-0.133825071329522,-0.102664587945906,-0.051573483659578,0.0916569183368992,0.121617459829587,0.0655516978385002,7.95731982170274e-05,0.0842116368115628,0.0235069236119171,0.131951902107452,0.175046822046975,-0.0192191856033507,-0.075934229805377,-0.0970144489378056,0.0346320640717464,0.0317502287552588,-0.0318555941467859,0.0657784437674214,0.106616901254741,0.115153384965433,0.0864060589273101,0.115947719917841,0.0429278023846346,0.0858088925765666,0.0264496355289054,0.0820949044367063,0.0488180997620003,0.103215151439931,0.0472393518497252,-0.0144854592550104,0.106098300463931
"160",-0.0801132165331867,-0.139935048869919,-0.0785932135921227,-0.0595687330654863,-0.0358895877941979,-0.0296271246175285,-0.0738689767220679,-0.112315294442092,-0.0717036257070633,-0.0424234022952745,-0.0464106466523909,-0.099234785289186,-0.141353771036221,0.0211463696026847,-0.0317844421691465,-0.0243584610209628,-0.0741955958623067,-0.0745292870364235,0.0539611271530218,0.085865434605906,0.157733586461875,0.0716934078903396,0.148363022241231,-0.04842595662771,0.0637188848391512,-0.0254347917430735,-0.0305849825017468,-0.0460211485758165,0.0694276710835108,0.0512285492671864,-0.132355154070612,-0.0401865805005047,0.0206924081235045,-0.0771267237624572,-0.0875405280940269,-0.143440201944249,0.137196618799313,0.061333981783472,-0.0868802734090614,-0.127617785190547,-0.145984870297816,-0.0694113726198343,-0.112402903437182,-0.033044122256725,0.0269941507688139,0.0524794570039623,-0.0325357244237985,0.0913007871697888,-0.0227371845202609,0.0215602837683732,0.227739427894735,0.19506295398694,-0.0523760435626934,0.0826381350103621,0.0646434751213616,0.0662516384932097,0.0661937713152381,-0.18464604774822,-0.138243208886783,-0.0779388141777674,0.102337845382483,0.134321450018512,0.0822835810402608,0.0982222619233688,0.0630446419815352,0.0901590095201145,0.0721687156823871,0.0745897017251486,0.0469236007955467,0.0666384150693671,-0.0446231233972069
"162",0.111613101140705,0.0562898658647087,0.127105311402096,-0.12662547066618,-0.0452296131569395,0.12709955359016,0.201586853630176,0.0837748234319099,-0.0870604953251128,-0.0356313506255493,-0.08042113565437,-0.100128489589772,0.104384825904929,-0.0933798819062581,-0.0323070436154196,-0.129855630528271,-0.0770049071580708,-0.0289390992354133,-0.0360187551404497,0.067884443697168,-0.00959263640728459,-0.0480652696497007,-0.0242677154325893,-0.223812265229306,-0.212449235012548,-0.0529132804497287,0.0226283036549832,0.0335081916454349,-0.00706449527644033,-0.00475989704290579,-0.049334789249097,0.0451195896002477,-0.0460094646452951,0.0250151389338474,-0.00746561400629083,-0.00944118691019272,0.102067214061181,0.0786569746909595,-0.109041312437091,-0.110736473124786,0.0742358238542289,0.0494914056400966,0.0967896747162132,0.192862936370527,0.234736119715123,0.0711558617358392,0.120725793263824,0.0381892055956936,0.0582703331553845,0.00352116901375351,0.147816679713081,0.00502688343246561,0.138589639067597,0.0837933970314146,-0.138014602094804,-0.00946244304221346,0.047450599371269,0.0489703977667188,-0.043744368542563,-0.0635208457661851,-0.124936444898132,-0.067427873447351,0.0826810687381977,0.0741796124891607,0.048557063343717,-0.10487085197344,-0.166566833293242,0.0287597748441708,0.00704834258343875,-0.111889881096311,-0.0828857767807408
"163",-0.117042578919566,-0.169383803576256,-0.0915530018577437,-0.060832064323397,-0.0468483667918688,-0.0301033694664722,-0.0385907427049374,-0.114410762476748,-0.118330261077754,-0.0465350772885832,0.0470203952614035,-0.0483960325600855,-0.0914139065287318,-0.100339538210751,-0.0909383107901474,-0.0421013759942537,-0.0805053455014643,-0.0886043410853261,-0.205675088626407,-0.145015502030667,-0.102477048216145,0.0628001254092801,0.112718613018121,0.0866383263481849,-0.0211149528119591,-0.163484330499617,0.0164134805030134,-0.0728876339556897,-0.0932199282941874,-0.0609103081636389,-0.0402186851962269,-0.0446583457797024,-0.0348438329159765,-0.00378414998067633,-0.112268346405265,0.0469102388345646,0.0524248673660716,-0.0588764700408403,0.0891008737251584,0.0861412346864061,0.0604857260502706,0.210848598173839,0.0694931757994296,0.0250872745654974,-0.0122422279135709,0.00223628349772543,0.125209700813936,0.107748758200403,0.0527101871346525,0.053820356461127,0.242574859637233,0.101459232073018,-0.0956443804011642,-0.135964622943299,0.0662924003267897,0.00950908860456646,0.0329076829718832,0.0712791927560753,0.0391838047018599,0.108626593145645,-0.118896925128693,-0.102150480295331,-0.168622790549908,-0.0973488128096423,0.0331325227295183,0.0722002434810518,0.0697290694906663,-0.0109570435392507,-0.100524154699969,0.166768613335794,0.155148843167262
"166",-0.0657520489448397,0.0989569092138317,-0.0366534871682569,0.117934272259089,-0.0555908076561504,-0.0402548142140726,0.0892625401746957,0.135118857267515,0.128048646036486,-0.0125745947606665,-0.0992436118743284,0.0581824589212113,0.120324862217935,0.176867516384199,0.150699429955106,0.142917418934511,0.214111785441465,0.20568260751404,0.0642778015077692,0.0854763571223563,-0.0768281590384458,0.0466114190795004,-0.0555976642865228,0.16559280789558,0.0480618009375334,0.0372103074721033,-0.0819452886978833,-0.0114388692491798,-0.0458794270562365,-0.100166776720798,0.0501994381730705,-0.0515562149560159,-0.116532160105716,-0.0176883938781911,0.113590234519931,0.0670813596605999,-0.0284170900772298,0.116942579163025,0.176156450759154,0.123518859140872,0.0974468075333518,-0.0440881332179125,0.0773342713773619,-0.0695756422826,-0.0217652107108106,-0.19639427701174,-0.0922894492677026,-0.217810185121378,-0.119186667960301,-0.20068693033867,0.0690144950436106,0.143859943958595,0.161265433088044,0.12936163622823,0.0542518972705972,0.00387750062846743,0.0671633557543333,0.0818341671176414,-0.0979613901697531,-0.0700496765277789,-0.0713397279397097,-0.0424601271378848,-0.107443902233622,-0.0612339249653983,-0.172162745688411,-0.10188175854769,-0.14380089289142,-0.133858668213081,0.0449129836379209,-0.132146037302211,-0.150498811458106
"168",-0.0808182496147667,0.0991677250257509,-0.0791808577115166,0.0149451259559876,-0.0580401260060346,0.125885585693986,-0.0989059743636846,0.100526572415896,-0.0808953188934567,-0.0927482463894789,-0.0494919198604786,-0.0915238242515937,-0.020937620705178,0.095955099444376,0.0909604376928873,-0.0931526921432018,0.123017014933959,-0.0328468650404335,0.0331965896432764,0.0927499662636803,-0.0710178537224013,0.0869519964703426,-0.0628377965831973,0.00213028115600805,0.036971396814721,-0.0553429788333879,-0.130967509311533,-0.111740172929276,0.0548183131614442,0.0556903844372588,-0.17031178618232,0.0117114504820171,-0.0594383464547301,0.0515243022335619,0.129916266887227,-0.0797277573362496,0.336303138631362,0.308044125474243,0.160767620204615,0.0978269797325483,0.0899089577688389,0.145592868517722,0.138449114627147,-0.147269810779013,-0.202531052487825,0.116608297237245,0.132326384057235,0.0547090179457421,0.0347265509840256,0.0894512347290284,0.220092545272257,0.167604964537223,0.131628809751215,0.114023143633738,0.0647178249381264,0.0277632281626446,0.0938921081679992,0.0836097985970022,-0.108529274946054,-0.0632623929254358,-0.0989636897846069,-0.0708285199912893,-0.128860006019473,-0.110183474661988,-0.215273317031955,-0.10324126348429,-0.143027255848534,0.0224686855039106,0.0324959758630792,0.00653804652306421,0.0424826249859807
"175",0.113907915115347,0.0571491117727765,0.0981301444559431,-0.133347161939114,-0.0589482864290022,0.159469345271445,0.106388116691047,0.0677698708042082,-0.0596467919695479,0.0125383695731899,0.182716305875965,0.13172126273578,0.0179195152283613,-0.126848446088273,-0.125708251405351,-0.107750991439835,-0.109516287996551,-0.0190970872080949,-0.0548774294379856,0.0539910267162281,-0.0120654380657811,-0.0299435531164879,-0.0421843696813095,-0.150931679034083,-0.249510272691144,-0.0397090655184057,0.144840412470098,-0.0114401127844141,-0.00951240512787547,0.010044068407124,-0.178427178397293,-0.143441769966291,-0.0411668950378773,-0.0120939555034681,-0.0387716198043794,-0.0377179648151609,0.00665236452819956,-0.044285613343873,-0.105524399047648,-0.127335913175818,0.062594650417634,0.0337342287249914,0.094752459396245,0.118628486143878,0.0649793772091613,0.038217034066901,0.114742359755753,0.0837061764704524,0.0316201856487889,0.0211766205595913,-0.00658219777445131,0.0471860868504326,0.143202755608655,0.0893341318062159,-0.153623785307832,0.0247427438148272,0.033455009384112,0.0396349092853119,-0.0469425041122957,-0.0552471912464921,-0.122511998655018,-0.0740406035447581,0.0911826501849059,0.0782849115149918,0.0807992680899733,-0.0875279521654879,-0.150498553487018,0.0032170846778454,-0.074880827382436,-0.0420673738243612,0.0200020482933358
