"","AEorange","AEpaleturquoise","AEantiquewhite4","AEpink4","AEmediumpurple3","AEorangered3","AElightpink3","AElightgreen","AEskyblue","AElavenderblush3","AEpalevioletred3","AEivory","AEsalmon4","AEdarkseagreen4","AEsaddlebrown","AEmediumpurple2","AEblue2","AEgreenyellow","AEplum2","AEcoral2","AEskyblue4","AEcoral1","AEsalmon","AElightcyan","AEpalevioletred2","AEskyblue1","AEantiquewhite2","AEdarkturquoise","AEmagenta","AEmediumorchid","AEblack","AEturquoise","AEdarkgreen","AEbisque4","AElightsteelblue","AEmaroon","AElightcoral","AEnavajowhite1","AEplum3","AEskyblue2","AEdarkolivegreen4","AEyellowgreen","AEdarkorange2","AEmagenta4","AEthistle","AEdarkorange","AEgrey60","AEskyblue3","AEorangered1","AEthistle3","AEcoral3","AEfirebrick4","AEhoneydew1","AEdarkseagreen3","AEindianred4","AEdarkgrey","AEviolet","AEdarkolivegreen","AEsienna4","AEsalmon2","AEdarkviolet","AEdarkmagenta","AEtan","AEyellow","AElavenderblush2","AEmidnightblue","AEdarkslateblue","AEorangered4","AEblue","AEcyan","AEhoneydew"
"155",0.745389959912694,0.97094819690629,0.602706712438148,0.669906936702432,0.771918320853169,1.05367588096973,0.471551143682939,0.590162734168043,0.536681975572075,1.98531679630352,1.55450451949874,0.708010969269898,0.626987395925102,0.795096319711825,0.83975703846006,-0.120255889031025,-1.34030290294854,-0.631766354261399,-0.508513344493398,-0.104308248629145,-0.400418244424915,-0.274424934795644,0.103943566982058,0.110547790529785,-0.654771238191554,-0.355811178723122,-0.724601950229273,0.0280560987265262,0.956355533630996,0.545680630995476,-0.521222519276598,-0.472761720321763,-1.67935638842928,-1.35679571386582,-1.90960982713854,-0.894465853163171,-1.0350694391633,-0.715328072777843,0.362483518297636,-0.528924642084168,-0.98022565862943,-0.0595696201680926,-1.23561649463338,-0.731686516597951,0.00445108403100042,-0.92315227784085,0.0191039557504111,-0.545267915202358,1.28816680681525,1.293529522848,-0.354215719189321,-0.433308402804284,0.531190800304968,0.889735486035214,-0.0631393928986315,1.01015441617123,0.269790127138958,0.717599519569447,-0.41679105486207,-0.453891806462701,-0.354848915017547,-0.689525514181151,-0.916623676138464,-0.0654075877779617,0.0166843533035074,-0.864606780552872,-1.00341933321346,-1.25380573295897,0.715754151431898,0.0156731719245035,0.0498035656839038
"159",0.617498535699247,0.775977593052494,0.29967692745808,0.51028711520671,0.717391795373868,0.838620165873226,0.138578015990663,0.530727790176927,0.339342020893617,0.828889248180004,0.313463144984147,-0.113430985388545,0.824438499895963,0.61011449949533,0.340168055399165,-0.3492297606568,-0.0500480889584075,-0.627526751341358,-0.62575898820909,-0.593122384065327,-0.199921710365939,-0.270274389042769,0.353706666767784,-0.729487347172113,-1.12264499700145,-1.6174975467918,0.350330117937223,-0.594338451720711,-0.198076776497031,-0.207714349650105,-0.667857175209022,-0.520109921576483,-0.175809541776986,-0.568207772543238,-0.186042007946702,-0.730773979177848,-0.289179471610715,-0.568724895167112,-0.184710536989005,-0.171397537131185,-0.0537809152236354,0.53693104793922,-1.50090477781475,-0.748620606011902,-0.37329600851742,-1.07277288194263,-0.656369186810058,-0.631509232606465,1.25842653037862,-0.126155358420419,-0.53326212019787,-0.72756546216479,0.211419547424725,0.254937615946775,-0.307815417654317,0.578349708189482,0.0427565978345841,0.449972558352456,-0.363147808226893,-0.690428941055931,-0.772559804007979,-0.622926921898987,-0.897902014203725,0.700110048663785,1.08616013065756,1.05845741922266,0.200816842714793,0.528380704762701,0.439336567880134,0.364755925951252,-0.000493973787987814
"160",0.704038614952286,0.915726503378541,0.614046733347112,0.721182131239923,-0.942234659274472,-0.592918230132574,0.507639597844935,0.579506658869999,0.515563411652859,0.597738453871153,0.297903190474086,0.342299182335901,-0.356795993215611,-0.516881636771933,-0.948849094165285,-0.227318117360285,-0.544595060435713,-0.676086014410667,-0.57207473824771,-0.438841652657613,-0.258306861330453,-0.552587643765583,-0.232198565165545,-0.294512230771395,-0.806866462044959,-0.37271372448318,-0.952768468858426,-0.123061005006784,0.155315464975371,-0.23456841439903,-0.382145074665341,-0.413108450863455,-0.554134802601386,-0.588005562662798,-1.055574637177,-0.172360804022706,-0.21431365326535,-0.291364598910926,0.500808513485735,0.340510301339095,-0.928927568871045,-0.223120747911347,0.49765405420798,1.06138483272903,0.46309161952487,0.620651944535423,0.346450744148377,0.992034629824824,1.70321915292462,1.35712832878821,-0.393334825243383,0.547112638743369,0.47335171780859,0.498428138457182,0.480500243247261,0.944792165104098,0.338975432917805,-1.25318718579697,-0.845416754576192,-0.492694967515594,-0.552748130421127,-0.7632855781779,-1.00340388778513,0.150605122568184,0.151539566196568,0.123427922634131,-0.190058324231451,-0.214397906687905,0.493465316794799,0.272794412977223,-0.226994073213637
"162",-0.879237662619875,-0.450392016097155,0.64150661279658,0.552009528958557,-0.29210604281001,-0.46619991453493,0.389491765938878,-0.690555486615504,-1.21176268374637,0.25153453088281,0.0419077419812221,-0.647903948289998,-0.639213955237307,0.75600242698028,0.377188322892057,0.827375766921217,1.46810131650129,0.505775428060062,0.913839392549216,-0.902770716574764,-0.324940821873804,-0.676656967393149,-0.217066576705793,-0.546446661401607,-0.807581644192561,-1.58844804777755,0.759041584888071,-0.74328422991111,-0.544705051592094,-0.249568846406096,-0.425559724702613,-0.131742526429788,0.134105388170847,-0.045297888714976,-0.0758471401756146,-0.346058384711955,0.1741428132456,0.256005663605844,-0.0332650398361928,-0.0379797916561505,-0.365202483412123,0.249748246244434,-0.37229150638477,-0.167886084463445,-1.37444549983843,0.492350593553819,-0.316447143907096,-0.156639955837411,1.05944912529615,0.0173045166892493,1.03545884071857,0.56047738712532,-0.952704810226039,-0.214433450248665,0.293853785676196,0.705534573847129,0.466571318946542,0.319319180885488,0.710651981178691,0.310714285226556,-0.774665812772649,-0.649947550152362,0.516129192151348,1.38638155843592,0.0202161160643702,-0.299192126479773,0.455070853054678,1.12071907130706,0.199778220337994,0.39525110443303,0.887322228009722
"163",-0.839329056851717,-0.716197588157747,-1.27707362310823,-0.690055595083897,0.237371226510176,0.787558993636976,0.252749517239308,0.432126728865434,0.507722774112953,-0.0834726299624316,-0.656611227211342,0.871542812959032,1.21878663871252,-0.81137993630782,-1.16441940360032,-0.246658822602799,-0.287983366787483,-0.684592961236087,-0.666097746315654,-0.433194378447398,-0.341026577267091,-0.926139509992224,-0.173112376362669,0.306423942680091,-0.394857397006307,0.648676772006957,-0.604285480857881,-0.217160737605132,-0.531115363491475,-0.666463638266474,-0.408501439704929,-0.48552417181632,-0.0412847470993155,-0.745050241515313,0.289515055429778,-1.10438362300317,0.103143266411724,-0.482676912846127,-0.709406784838777,-0.386241835604324,-0.264700094685524,-0.247206151929033,0.42788561556517,0.795468156643403,-0.0948196878034348,-1.0451876674723,-1.22339741636687,-0.619549671998269,1.78027111985792,0.710169989651452,-0.713285374014914,-0.95401524998372,0.47890613872031,0.0707722167552458,0.21613626712072,0.365875227161656,-0.352494784225292,0.513960160497801,0.490360605334691,1.43332006317294,0.614490705929994,0.524141927050395,0.410589624261111,-0.0969173102457523,0.475896805185855,-0.260081852390823,0.428408162840135,0.117817228143926,0.555722371975299,-0.0203476143500305,0.917368965980853
"166",-0.47184269201464,-0.294891943194933,-0.794957745675896,-0.417857501139824,-0.661520205983506,-0.492809562933361,-1.29700949673387,-0.668035618954953,-1.0398917659449,-1.04648916576071,0.327988578830851,-0.667418540019518,-1.16276070122662,-0.432325275424074,0.695174487473862,-0.269986695432299,0.651194769305483,0.806809107245128,-0.274303048131244,0.826230210186919,-0.381329358953456,0.957588437747343,0.00233480318088933,-0.656394045249009,0.459989448944244,1.17664756236421,0.79105081845555,0.737883907068938,0.968414002829727,1.09453884286413,1.114609796108,1.10586787236322,-0.122793912472327,0.741230018294441,0.483628720168478,0.196796381503623,-0.612770916757152,-0.119587632133902,-0.334436086981511,-0.650039302311746,0.321422703973469,-0.308912102661122,0.312624529809183,-0.407889335263811,0.226698828145336,0.602499530157837,0.394537348062353,-0.475121478265682,0.526470456899542,0.976899382403188,1.22073375405058,0.853500977435981,0.348276853879545,-0.00647232340504151,0.484381212328875,-0.17763828173597,0.654376457984661,0.572478219747086,0.567183811998056,-0.30060171831378,1.22376392124378,0.680938098075717,0.655626438123213,-0.0384231802630963,-1.65780529968231,-0.837763598662395,-0.928863929022335,-0.378566825673824,-1.12277831685269,-0.993801329195955,-0.684188136513683
"168",-0.663481245441948,-0.505024910481824,-0.973224810602374,-0.812055612024456,-0.742011107307969,-0.460749819016223,-1.61804273643097,-0.69371939606661,-1.03260738448641,0.154072666022281,0.24534272548059,0.0538815977668596,0.324540082970655,-0.537234246098458,0.710975848110796,0.818130101364802,-0.716835698162415,0.598074378350688,-0.577175704202132,0.112605693751046,-0.393252690803312,-0.623319992045111,-0.484843171832999,-0.325038298980857,-0.745976971423594,0.00656748737473988,-0.156597794881567,-0.520836755711781,0.57354282205209,0.655352163795668,0.696500762855116,-0.21088069618068,0.374815733125628,0.850517437628763,-0.595507997214072,-0.415769136014476,-0.957156567108825,-0.784955390735831,0.378851105936899,0.312755147765633,-1.25288029662783,0.0710624759510673,0.643432183422959,-0.47341037675604,0.137315744944115,0.663384710586194,0.206541289491229,-0.421621570856354,1.7185095346854,1.17593049456375,0.977954909148115,0.769147714680027,0.439097979333551,0.150391438318618,0.649665208903862,2.33319605901499,1.78477490263381,0.569836304139374,1.01416537741603,0.982362620022091,1.12124255448252,0.577882354315305,0.619300003276126,-1.24948570278545,0.713461080975322,-0.422722036337992,0.264361227143182,-0.885298142468633,0.329516141324817,0.732230440029576,0.984636095765703
"175",-0.869205521474786,-0.494383338842076,0.70869627588562,0.62534222905406,-0.314634088473637,-0.411688947534551,0.645755253441902,-0.607394461207387,-1.09116159313701,0.0365770505922498,-0.518515356343002,-0.277518946052095,0.14915972275302,0.781974214055183,0.373446703519309,1.05571129285215,0.790967523718306,0.38761226437545,0.695123004207566,-0.955163568316733,-0.42241007183302,-0.467176276108627,0.04527869265913,1.22591216487542,1.07521803645753,-1.08177456630011,0.1295152366091,-0.609606149189374,-0.741112908223351,-0.93903875293257,-0.598230069424136,-0.093801049126603,-0.109868446672216,-0.267295544131714,-0.262316188285601,-0.258814430402335,1.03089774105345,-0.0734941944454061,-0.0618497096591232,0.0590556227110242,-1.29218021159744,-0.841674753910051,-0.223354074887217,-0.295309458250499,-1.54144085994263,0.38157800265332,-0.425831185407389,-0.18028845673209,-0.0438424336424036,0.325081825723371,1.07933645273969,0.625347671238354,-1.10222176306985,0.0330953350052542,0.196660170669888,0.0425242550789346,-0.238812021187478,0.265628476448681,0.693376427021007,0.173373047996764,-0.735500358778257,-0.761458092301781,0.434883045903971,0.426074187229397,0.185126009524853,-0.314009893140798,0.227853752773746,0.711298752936098,0.434869827181467,0.14452243095544,0.827051288857428
"176",0.835455030876776,1.09781727329728,0.675379468285795,0.91354842696837,-0.896526429715275,-0.377642624198144,0.569719883622809,0.69465772410232,0.492119189332658,-0.762511864714748,-0.379366045820187,0.183216520510294,0.240702304340659,-0.642136034860298,-0.975903161864122,-0.999598892866173,-0.428542529235928,-0.398179058004223,-0.360290056520961,-0.0384109115385051,-0.232628148093125,0.623636558767923,0.0597136601426612,-0.178683542372272,0.405475340422249,0.139278955676466,-0.00356155964174099,0.768726954463611,0.135464776897597,-0.257637677911499,0.258867128193681,0.521141566385633,0.418717109370615,0.401323071879464,0.610331515770245,0.679433604937717,0.90818732699037,0.464878347756573,-0.16000028673851,0.266784671539581,0.434907799578326,-0.547751496257182,0.525394630771746,1.03197266484972,0.703141831649633,0.678708835635904,1.13734003876303,0.925182846448364,-0.449924259300975,0.102633511046485,-0.14839802464995,0.876572372381985,0.507276940267559,0.622020391171176,0.669356118625302,-1.18559404141695,-0.54755351543398,-1.30480396181793,-0.617051667009865,-0.940678777305705,-0.195738116487804,-0.394821554473805,-0.805949214728314,-0.5328834109444,-0.594940215495469,0.69267369512446,0.154700301116336,-0.179816885877773,-0.476291982402615,-0.625594508701683,-1.47062676160478
"179",0.772041036757007,1.0248324293354,0.449051876559451,0.564526232055627,0.931751866748136,1.20786484940875,0.291369692806651,0.712894280055675,0.407832487380633,0.167860028718251,-0.21923106558968,0.0419401286819055,1.05437496742012,0.85401490176603,0.490134504833795,-0.631783495114529,-1.18891708348447,-0.571804360406096,-0.394830707556094,-0.225810376178826,-0.19022044132527,0.0332728092458048,0.168535504480617,-0.105683864514956,-0.050074855179463,-0.634574486951525,0.639168598579958,0.037675732140586,0.00294036307570306,0.00814052851932325,-0.231594102825678,0.17274873042263,0.316670490875342,0.219996208845402,0.344249332042458,0.58723176357411,1.31512992596291,0.534903888544299,0.334167118939334,0.59258175002995,0.344029704382844,0.449097666277282,-1.22936169317692,-0.592747652108648,-0.101040527931798,-0.857576334977681,0.507441239379505,-0.445960422594323,-0.745397178099233,-0.805803227523668,-0.430789854799518,-0.243976893391293,0.496956738263042,0.609141535040584,0.0728763674959132,-0.382280100184546,-0.324836870730915,0.550402204664242,-0.395199085103763,-0.813119553095779,-0.603819576369915,-0.430823112502799,-0.855829157965886,-0.662886858334507,-0.510238080915953,-0.688403683903474,0.417919201896636,-0.0772771065289559,0.164683154941818,0.28320083879195,-0.28738362375044
"180",0.559233539115902,0.666654297881675,0.317990716856111,0.429747307341209,0.652342051267745,0.905225877137956,0.21542996018813,0.596238723473974,0.380036528188731,1.2421013751733,0.499524641970659,-0.121977480999209,1.30072537326467,0.738423424225888,0.469051222727775,-0.128383925881752,0.0914533521443055,-0.622461105205774,-0.485368439340393,-0.72068614734073,-0.156319415477716,0.124310580304197,0.787514683474077,-0.680045101193272,-1.42475186288186,-1.13606947096309,0.35801370631464,-0.81030188606022,-0.245677674358741,-0.394822390544649,-0.614285093425915,-0.613193904629887,-0.0483162908388069,-0.394852562191761,-0.770653889741375,-1.20572080166168,-1.11387217079387,-1.30906987972736,-0.77410885576376,-0.404165304305878,-0.360067835885197,0.563340340452441,-1.45972680300359,-0.701806771325461,-0.313054022008467,-0.987642851906172,-0.766062863559253,-0.614279111884889,-0.502367716279167,-0.979893102695397,-0.492647291558935,-0.625321471054802,0.195874009279511,0.184098135889355,-0.323432265095421,1.00803016718566,0.255817062264839,0.541205663156431,-0.343464114083447,-0.411444159526912,-0.53935886411386,-0.591145140508018,-0.843341653968305,0.787866013383033,0.318671393924191,0.101437236261326,1.22734714066238,0.769350253380112,0.678512376012778,0.435813293826245,0.0490041518588977
"181",0.85897506640464,0.79587457884501,0.58313780973392,0.72318696140976,0.905811893827153,0.968743234098389,0.644773343968131,0.508806727369112,0.474512195164141,1.82692569126596,2.02761465842466,0.0631749406883365,0.0987538861156598,1.1382713334779,0.947341446070555,-0.923379003863888,-0.572675149837505,-0.583711622623313,-0.299606018699112,0.395362962840929,-0.579804865495141,1.09512006385873,0.797888360619119,-0.0910055392272358,0.209007164824157,-0.180905188684493,0.85222079523916,0.636879451987056,1.44281921867683,1.21959189806928,-0.223551837200302,0.682822929170246,-2.09995771250261,-1.29877310647222,-1.60642524375354,-0.242784665213291,-0.61420089312265,-0.440330385085996,0.342036202397837,-0.816281785922948,0.0121142497863796,-0.00836776399036432,-1.39610875062888,-0.869352765022381,-0.833187949118684,-1.04684215859793,-1.03723113373096,-0.629689928260074,-0.0563035219792631,0.8431791442307,-0.369917919184301,-0.668828677434573,0.208586929987443,0.780156495280145,-0.471206807460555,-0.141806273836336,-0.00993900043615585,0.696142224761066,-0.74787918825994,-1.111493749634,-0.532463158615659,-0.763027120218333,-0.989784769154428,0.532498685107881,-1.50580673617788,-1.05729800175114,-1.63141453603645,-1.02449012456162,-0.22106075846227,-0.764197940797138,-1.08930784501562
"188",0.951634777412897,1.0412614696151,0.610190783204074,0.909286665034029,0.893129114830152,1.09103363554918,0.572963956444208,0.584716444049267,0.495964592456361,0.764805412176559,1.25783604376089,-0.299634038633489,0.16536481774647,1.0962635859555,0.912737817712334,-0.965051190232207,-0.516223334806071,-0.363555248831565,-0.194063573476659,0.533813248526284,-0.368771391833932,1.00876895101321,0.440165960046775,0.350440954181322,1.08805615240944,-0.582763199223821,1.3830956017218,0.852225908771851,1.25494333346176,1.22634912279442,0.196808369701458,1.04284228612129,-1.02481960444001,-0.302169040945508,-0.384206132506147,0.396995364173745,0.485065959121097,0.265968861233399,0.32706241156349,-0.321487567801825,0.406848655952467,0.0278767959259231,-1.38810565348714,-0.877031666465864,-0.334137362299012,-0.874447956701761,-0.0968417505619666,-0.648742634903428,-0.456872907607578,0.510087480461005,-0.311804619444327,-0.298085871749844,0.349100828309165,0.654403532200967,-0.113304169825927,-0.581544655265966,0.0212030300181249,0.652158478973682,-0.646208259500857,-1.44728270280829,-0.4648322187147,-0.560415838150507,-0.885920166365659,0.289581967395005,-1.47098836045695,-0.886131537744562,-1.18789666598729,-0.576390138730123,-0.654087163339914,-0.869673979563945,-1.36533006573598
"189",-0.772867394345757,-0.345563574884153,-0.918647121617264,-0.536099237150026,-0.815509658172522,-0.306512146814937,-1.62369962196449,-0.675754056708773,-1.24264110209393,-3.16090043502889,-2.10174984765009,-0.964757373258992,-1.7994091932927,-1.16380178845719,0.319718238243483,-0.082318158781644,1.3439022968385,0.996165246395553,-0.361789280611038,0.644392201651166,-0.129080749359112,1.17909884589607,0.464264056111486,-0.828121282535569,0.853577034322174,0.874801823052153,0.773649482520269,0.496755373096554,-0.170174085664135,0.341559414099589,1.56186321272948,1.30556951158482,1.43768697466885,1.69554598710424,2.84484663048001,1.13549303162536,1.11458194613498,0.322112843283615,-0.966930852845906,0.570700682992614,0.511086621307974,-0.874345531009035,0.446981479926103,-0.483322523438792,0.475818162053445,0.655830910204814,0.94087085290171,-0.355366581545881,-0.634708163470113,0.79946713800374,1.38225560582566,1.00816481766511,0.658463803969934,-0.404522345452828,0.681301829770762,-0.535437007053051,0.38517912930128,0.483946004810417,0.715592309323553,-0.452761125042305,1.67035963169215,1.22893738163601,0.914190472155243,-0.688559883551293,-1.88924004556094,-1.04311853783807,-0.96871557173924,0.547656436715613,-1.24587067383968,-0.771600471693591,-0.283701763979454
"191",-0.616889694004269,-0.284450117244267,0.745740682718721,0.973762966841376,-0.335802160821023,-0.491302797579729,0.501974477349486,-0.430819507668392,-0.868666553419595,-0.737820039094869,0.0145361228768233,-0.29379771808842,-0.258888817135143,0.905476843529497,0.433956884323689,-0.267468739138747,0.53950683186195,0.672488032766929,0.984063814557703,0.00827044667031398,-0.404239101306784,0.836370636718927,0.0240452467798444,-0.432348123480891,0.622683639323281,0.441044537479094,1.55027676407429,0.707199165641029,0.340467560710241,-0.070264081983311,0.626892439261475,0.966071115225772,0.128492863913645,0.486963841059589,0.283227018821855,-0.201802772295648,-0.898275397963614,-0.215820567729236,-0.971852451510614,-0.759104361400304,0.0990378420088624,-0.536042414777759,-0.361176992897272,-0.304088440013961,-1.17843336631058,0.494004027095409,0.249956559559812,-0.0200164078890049,-0.354638153030923,0.702178614200318,1.23391516217018,0.85965333934737,-0.982933064220757,0.198243329402214,0.368308255476709,0.0389523691679621,0.404383665294595,0.213806086958212,0.608933316899981,-0.529911177448854,-0.606085749222949,-0.237843841222182,0.593158434339006,0.00530773117388954,-1.7131029959996,-0.333226098649923,-0.267056293124786,-0.286453893635126,-0.841039898800764,-0.942467825244435,-0.849186969893041
"192",-0.787160366640517,-0.454814761365597,0.68522433793714,0.559613124484541,-0.295670873984691,-0.438518511263516,0.471319003951844,-0.619368617478721,-1.11686624444685,0.206341958865604,-0.187323753322483,-0.38093630540277,-0.319708031069148,0.777529611968108,0.484151254957807,1.0018037301358,0.794762449703597,0.398964958917245,0.804347024311915,-0.715569863209806,-0.422155178653645,-0.167807123428436,0.271571559000119,0.370343479306524,0.0062640901102589,-1.12690425320188,0.0777924599099623,-0.725258599359004,-0.470513290895147,-0.646986705337808,-0.371811254255648,-0.260835865300392,-0.235141833186403,-0.193880335072534,-0.592834352460198,-0.399471201000757,0.157631113828225,-0.494198043750193,0.276179828276938,0.237382812125624,-1.26962019568486,-0.678671093237798,-0.165416750986683,-0.266684517649935,-1.41445839130704,0.426137011771126,-0.63411622356193,-0.169599342672014,0.515295969655986,0.747830252517923,1.12302132771188,0.614962691256324,-1.00974734174776,0.052628897407039,0.224295682015577,0.890208588999697,0.409764366927059,0.344634998523882,0.642962864107631,0.317718495074106,-0.76191620436701,-0.745940820312468,0.489981780844916,0.395344197384928,-0.0217217192674022,-0.359906394086076,0.159996547841819,0.504207489471407,0.46286792119267,0.322890261021616,0.994506024089331
"193",0.847883434073908,0.970736827213161,0.683431304272819,0.909254457071087,-1.00315072186047,-0.530274933483907,0.490014897175319,0.700988299777622,0.466839003196346,0.516242184454397,0.760671303524893,-0.97505790519355,0.648390952994552,-0.576878164543453,-0.58527496298691,-0.959009471526979,-0.196104051686863,-0.440108454416874,-0.335808817465354,-0.0211999361041454,-0.206024840005046,0.617969582641401,0.341983348173434,-0.538635088419794,-0.342221377627826,-1.33389487297308,0.724972172294089,-0.200485686758291,0.670783115137495,1.24614673954844,0.167810920416793,0.524368690272211,-0.713821318208391,-0.00791444966379626,-0.51759524611749,0.681390803016274,0.637474497362428,0.323678789969711,0.916417347752403,0.668080232351062,0.733141162957901,1.05002375735854,0.522279967731474,1.06480863834913,0.395066209134495,0.585658215377909,0.492784961977627,0.932962453961049,-1.04936191942581,-0.666436265572794,-0.21441483408295,0.606416550012733,0.522883236529096,0.105708158527215,0.470373384234047,0.0470379190118949,0.585199773210357,-1.02613724276692,-0.690518421137358,-1.26090537277043,-0.290053856653966,-0.595285076997892,-0.777883977736144,0.481967356980355,-1.06800378894,-0.655739515901126,-0.822676307904058,-0.0732521470704343,-0.390051418082501,0.199370512887906,-0.416201044316059
"194",-0.552378084117245,-0.44738697710611,-1.01191315155006,-0.495325007513661,0.439953407032827,1.07430613493478,0.532389715252635,0.739583211298169,0.564584491989595,-0.187893072661014,0.0388083398431449,0.0632252246605755,0.409567853965394,-0.395196642834878,-0.866015679179594,-1.0862758503203,-0.657877839486973,-0.452056553719329,-0.303240006513369,0.131455105227618,-0.370007891477689,0.473461392201147,0.120776681497372,1.57319343250116,1.98372156958051,0.330617253005626,0.307627787479145,0.635724994124075,0.346839283503544,0.603010455187105,0.366684498542153,0.536266863914076,0.183743874911426,0.323278035652149,0.46914771911016,0.707616999299845,1.15943158164516,0.601828447194228,0.515302593846651,0.269398006110247,0.889139886630747,0.303640774861552,0.459409991153065,0.9317008790483,0.105375521140977,-0.905733644403184,-0.0308164203354919,-0.460884813079858,-0.228570496441632,0.213675923139172,-0.446858351993265,-0.520165128583879,0.562441176360146,0.403404618112692,0.437441264009664,-1.11738588288013,-0.211389757046965,0.558000803600683,0.699915419125186,0.275023594206077,0.673531540642076,0.65239923467898,0.565395032898898,-0.69682779363035,-0.135722678260774,0.759477793218517,-0.312607259214529,-0.426276075680651,-0.547402587701465,-0.276294395024621,-0.154295295908749
"196",-0.539733280403827,-0.467096464069872,-1.06360867809645,-0.733029422716056,0.302636835825848,1.17414195852599,0.187961015938783,0.875322417239494,0.521017943236961,-0.830229747873063,-0.568952321832145,-0.783246793106812,-0.146773003599996,-0.91171483602244,-0.874098661342699,-0.468925415345227,-0.159638110212306,-0.433005480103412,-0.351867006768279,-0.358026686300244,-0.0621634178002327,0.554830364782956,0.764741376851951,-0.53664882295292,-0.926544060965244,-1.23262544886552,-0.0199381323844343,-0.801707836409385,-0.119360262323548,0.304576938253657,0.573134454238323,-0.240924728758081,1.03817712606334,1.27420867188555,0.206406706461927,0.511834776721922,-0.551124540518417,-0.649086593436857,0.899534718190087,1.22866509205254,0.145512496207837,0.927057032187457,0.644094696564708,1.04606171803514,0.466208596569171,-0.858038524227946,-0.0628414545393494,-0.24290673713857,-0.667183081007268,-0.893301105249308,-0.386692008596939,-0.362597252915939,0.676593750736344,0.0295192976658022,0.603640719417542,1.57582106765475,1.43906303965789,0.641187113528986,1.03020127710998,0.755300327769342,0.886220712251286,0.797485742605932,0.733120102107745,-0.471397014142647,0.128393014310957,0.291657558903802,0.968581385155871,0.493670872389048,0.133998265923116,1.06302331491853,0.996431267922013
"201",-0.922485461443576,-0.52767947325588,0.626589066160437,0.558070699406394,-0.242914859844999,-0.580528547548541,0.62097044978776,-0.701487088427963,-1.00280359760192,0.990972932249561,0.208257567656264,0.20967120137312,0.197361511004219,0.868574477649553,0.388568051379769,1.28000295503936,1.07374841638377,0.260504839329874,0.619967657005986,-1.0343408730714,-0.483166247697476,-0.509000801596847,0.329048687358436,0.341730700730096,-0.362046545526857,-0.83530227531445,-0.643483825231585,-0.837820193510052,-0.692232149616924,-1.0332661385486,-0.858350862625608,-0.709452889788445,-0.486082480109038,-1.02816815302615,-0.906113612134536,-1.3382651074271,-0.907302975793159,-0.911550875539914,-0.725116175436498,-0.549280486618621,-1.57563252367334,-0.879907287466817,-0.257152025710465,-0.358412802802048,-1.5005259384284,0.367527353940876,-0.943192915346158,-0.203037276789054,0.170903689728173,0.159187920523182,0.889791956165265,0.466737910260253,-1.1038022364169,-0.058189103565501,0.0321808164743291,0.371880455427426,-0.379849302268,0.320032294740278,0.699001069011745,0.506068845866788,-0.809780706871205,-0.857376235815355,0.401754133181233,1.08827504791336,0.423308688670013,-0.502081536688268,0.835754531128572,0.7384395615352,0.848115526237607,0.113286547622684,1.0090687531142
"208",0.652234868772969,0.828396431737219,0.490221929747893,0.392836208278797,0.728534692646482,0.988229638059477,0.246393891333657,0.616377934643968,0.417323290262788,0.45438850249431,-0.130180468656515,-0.182507446800666,0.0974646889854762,0.597716691422021,0.44876089007179,-0.111633191253738,-0.213688250627649,-0.621922960404548,-0.543520915111582,-0.55216044253183,-0.152715524196678,0.140875314016862,0.72159304433463,0.113786512872924,-0.586418062120725,-1.03525443784753,-0.230023597498098,-0.602332254016015,-0.28073233780409,-0.580927686563591,-0.538672365497238,-0.421231540656047,0.188331902188258,-0.170498801646439,-0.328120728820601,-0.364946933483827,-0.304163999296143,-0.978276441194466,0.205633356567224,0.355494506334727,-1.10585036301441,-0.302167467155535,-1.38577706775673,-0.708504415924959,-0.245980223652563,-1.00213433376658,-0.401866032408867,-0.548369974644615,0.325727708860731,0.489854143153087,-0.633784047049412,-0.573518408301323,0.323268807271756,0.457007024420738,-0.245174003007951,1.09977160569127,0.368121589809514,0.48010690827837,-0.249197985018201,-0.625392376397718,-0.452431043800301,-0.703125264676087,-0.963969182813893,0.032049898071157,1.29971681501746,1.23550751075878,0.711847047626902,0.490587035094176,0.616561196312876,0.484587908089344,0.311568384791086
"211",-0.61808160707739,-0.378919081680194,-0.862745973030904,-0.685822981253734,-0.641577175643209,-0.502935252269714,-1.71986399367035,-0.725750502455172,-1.15718520888046,-1.1277972848251,-0.367381588684917,-1.19824122799059,-1.40249719818512,-0.824157931041188,0.565654724818374,-0.109361217424754,0.680548238451089,0.692645199739002,-0.360484226960942,0.312457698258062,-0.445621011452795,0.875167214330029,0.288112247238342,0.491019952910006,0.861756246150572,0.582913106152085,0.627583645910204,-0.101475890029242,0.261219316172986,1.02255596537344,0.754448109133951,0.689607073917639,0.345525597612269,0.871788833856319,0.841508036358775,0.60358855314444,0.288647125022422,0.300224238347835,0.423178054986472,0.700667624441571,0.893906585753545,0.740183916280967,0.565258451991518,-0.256597558133645,0.22120172945578,0.621815980621425,0.347849010197825,-0.412037935961227,-1.01903749896038,-0.632045306100599,1.08898867661966,0.800812420223926,0.531264367416293,-0.109844978438919,0.499294300377996,0.319878766376447,0.879104404807932,0.515714962990765,0.815714660790624,0.0304869194604489,1.07862285455794,0.545205619417153,0.647859503830973,-0.242567560757953,0.262544954311583,1.23308994153426,-1.08265767392521,-0.0525527895203844,-0.794370958896246,0.212534248878292,0.288264745860728
