"","AEpalevioletred3","AEnavajowhite","AEyellow","AEskyblue3","AEdarkorange","AEmaroon","AEcyan","AEyellow4","AEplum3","AEblue4","AEdarkolivegreen2","AEbisque4","AEnavajowhite2","AEbrown4","AEorangered4","AEdarkturquoise","AEpaleturquoise","AEhoneydew1","AElavenderblush1","AElightgreen","AEskyblue1","AEantiquewhite2","AEpalevioletred2","AEskyblue","AEmediumpurple4","AEmidnightblue","AEplum","AEdarkgreen","AEcoral1","AEyellow3","AEblue","AEivory","AEpurple","AEcoral","AElightsteelblue1","AEsteelblue","AEnavajowhite1","AEsalmon1","AEblue2","AEdarkolivegreen","AEtan","AEgreen4","AEthistle","AElavenderblush2","AElightcyan","AEdarkorange2","AEdeeppink","AEblack","AEturquoise","AEcoral2","AEthistle4","AElightpink3","AEthistle1","AEdarkmagenta","AEskyblue2","AEorange","AEpink4","AEfirebrick3","AElightsteelblue","AEgreenyellow","AEdarkgrey","AEdarkseagreen2","AEhoneydew","AEindianred4","AElightcoral","AElavenderblush3","AEdarkseagreen3","AEdarkviolet","AEdarkslateblue","AEtan4","AEmagenta4","AEsaddlebrown","AEmediumpurple1","AEskyblue4","AEchocolate4","AEsalmon2","AElightpink2","AEorangered1","AEorangered3","AEdarkred","AElightslateblue","AEfloralwhite","AEplum4","AElightblue4","AEantiquewhite4","AEdarkolivegreen4"
"95",0.487078258109748,-0.0865345387857244,-0.445387655768832,0.622230197577387,0.209714149001006,0.487161098274867,-0.538329332239059,0.332694666581888,-1.02698493014579,-1.02683101309768,-1.28048205445795,-0.517203194305228,-1.23842655120854,-0.258232340889049,0.0405966250676399,0.556339003460564,-0.386654351258431,0.422737111208012,-0.558432261651597,-0.653675589356757,-0.620214482119782,-0.139406068921544,0.651690335228393,0.41609387367169,0.0204840751087194,0.87960113374319,-0.030441822417253,-1.18307528207912,-0.893852195190275,-0.96399804912284,-0.921106138638795,0.221966471091126,-0.13855636695463,-0.698333512106415,-0.0519530995388014,-0.755464774234305,-0.25954554873143,-0.977387152528645,-0.314055026672369,0.672546191790863,0.361330268168322,-0.133753375536801,0.278544016862655,0.394235603835104,-0.435284662292955,0.0319688881700995,-0.0663101753980628,0.678182927291552,0.587547968809689,1.5039198142535,1.34001186970718,0.587107689624478,0.935989855497794,0.628244652929184,-0.0442032826283118,0.522019954734272,0.374880618116495,-0.695420780910327,-0.618634505000777,0.725022732631157,0.332617990519786,1.09424707844057,-0.182400743724892,-0.426457724079683,0.384504058989221,-0.882030168692839,-0.696693822815845,-0.964924767846201,0.334057105382563,-0.0557190478665204,0.00237691372534516,-0.522139120606127,-0.751440305166111,-0.152495645103935,0.521866666863295,0.627328142068889,0.144848346813002,0.634819773188057,0.929413634457612,0.727404754777231,0.959718849917452,1.20952467239066,1.50621229806823,0.682532889540672,1.40611725628329,0.808155006663632
"96",0.540066885670987,0.330253024973434,-0.391738908181961,0.669344196928844,0.44476986720408,0.540966053829306,-0.608599892737508,0.358777953117982,-0.775270132171467,-1.01409592972136,-1.20063070490099,0.140495414059486,-0.882962317569805,0.0862776871580871,0.029364921293206,0.50795620793715,-0.550013458814586,0.473170281571668,-0.40054376933649,-0.638661889283979,-0.574011499079373,0.0663753626652551,0.829905515340552,0.489872913952033,-0.117365793716398,0.862587573814349,-0.0469006542474866,-1.15500717800657,-0.951368658672712,-0.689805578054796,-0.96545748582189,-0.899266869024427,-0.588318120743238,-0.668092923727234,0.0696974217774008,-0.433899897410553,-0.362551542909121,-1.08515212314022,-0.0697819218795251,0.662259480707286,0.40660762214824,-0.199220447454482,0.288801254833261,0.383107825878809,-0.619227736648589,0.609430470139076,0.625258385550491,0.778421311915616,0.434975920305973,0.972964579522918,1.32089372462749,0.784582364538549,1.08931940185085,0.688772895431349,-0.595982929597165,0.237705250271847,-0.0390181487613075,-0.657944134937447,-0.844217089578456,0.785651916047858,0.311858840878167,0.873542492487026,0.364065119125191,-0.00103226379687929,0.830593718014242,-0.63777566080414,0.285996296314318,-0.124251542167453,0.18575902905473,0.191532363270567,0.253977085139928,-0.21418777193284,-0.265931847533282,-0.128127684380505,0.620807444902244,0.538365453845272,0.488059801505533,0.988765390532377,0.796851926556118,-0.0538636902009463,0.341062114798403,1.3448399398802,1.39471709115713,0.627028628486707,1.63320439563561,0.999500371644873
"100",-0.818434153683652,-0.597529165110026,0.0032313126991608,0.288194781494997,-0.921460384247913,-0.426337333541644,-0.668906466358384,-1.11073478713709,0.125336937887456,0.539126649423961,0.144011724372456,0.391336557240351,0.835640786266393,1.14857899871911,0.231509439604498,-0.750822322810381,-0.677297313836667,-1.15089099282544,-0.890644203442933,0.568053788009269,0.989348440688913,0.333278489578815,0.115105545433935,0.611234200173108,0.186884974697776,-0.798563808081646,-0.133062950909877,0.855936732149258,0.587551746106086,1.09197330498828,0.57482944830084,0.587427680405679,-0.0650677163914306,0.865675437220066,0.600411263859567,0.484744815354171,1.12304287388109,0.908792896638859,0.762888515467213,0.386805133311173,0.472254390519389,0.954138787855293,0.449777372603666,-0.64166424718288,0.0204289347681093,-0.0023311603761112,0.154745992748132,-0.218407923268894,-0.505926152953612,-0.583561018412166,-0.809330636768969,-0.317904053178615,-0.538549880162901,-0.54016997705658,-0.415435232845258,-0.709541995246981,-1.17364448771663,-0.487633779558088,-0.781983158912604,-0.634488657519507,-1.07730353626672,-0.772786528534288,0.650356497650239,-0.00829517704189479,-0.0978247381524095,0.285697731017449,0.599156129827502,0.422225808999097,-0.578861951075136,0.110077995144591,0.37083787943996,0.513035341264405,0.222216343356783,-0.262694622119714,1.09886913683846,-0.0099608604424432,0.377776888356883,0.465805574233985,-0.763604911391553,-0.23491776294444,-0.216834760545209,-0.629879353523628,-0.318191333588652,-0.14976035732681,-0.474648206517616,-0.804228065074679
"106",0.284018883903412,0.0781985112845842,0.731436448740814,-0.367802953815455,0.321737737626799,0.7370105360075,-0.776080251379222,-1.41535175825593,-0.664619901576605,-1.11378734318033,0.153575832527625,0.108781297562433,0.529008504097319,0.988371614267731,0.143760228378985,-0.865625250352546,-0.486181820137835,0.516950984860174,0.726227210756349,-0.642622373512467,-0.672529795154588,0.503362505353489,-1.1029935067329,-1.05814138575213,-0.171277802215827,-0.213555638769213,0.886169298979246,0.506121425245932,0.09836415241509,0.80993871182895,0.546123084056749,-0.00902099449775717,0.329772777099508,-0.132591261863746,-0.349727154749208,0.344337415753565,0.568099601752117,0.690810364091645,-0.82282845615625,-0.553996258411394,0.403365566554164,1.58056296323473,0.424950970251174,-0.745663914930482,-0.454356693148573,-0.411976284946727,-0.434765333835112,-0.602409104563836,-0.576770834061031,-0.416205091850681,0.320173595665584,-0.562291786353295,-0.549543281060856,-0.0730615003879435,0.184994639555297,-0.362573285615259,0.432471559581648,1.00124613179397,0.609297135812106,0.406106521066929,0.478191032233003,0.0267362847492881,0.474207616245575,-0.352554554616648,-0.134295971945321,-0.750553469472154,-0.697102342742024,-0.64982472980104,0.553594116458053,0.116795147534111,-0.673436229689357,-0.0857165806182905,0.182143829193944,0.269231597180436,-0.72981733825631,-1.33463730573516,-1.73416235483922,-1.24460821881317,-0.425393831860017,-0.225275385436281,-0.696681336945038,0.761210158354842,-0.481366117596206,-0.213933801227539,-0.631883713102948,-0.668883663255814
"107",-0.69927656379188,0.0610434360870947,0.205885963748152,-0.958173978424577,-0.889139060092145,-0.548178553224063,-0.512253226959274,-0.701682929296906,0.230219276870188,0.484571295239666,0.526371287733486,0.478506287390581,0.720573348168693,-0.119594355012974,0.408143272145522,0.775109652137616,0.971055013955133,0.688817478885558,0.748840864961052,0.631507981869792,-0.622959866278912,0.491484395274755,0.456918718356383,0.598175775647966,-0.278517477382093,-0.767875597129621,-0.296464755038254,0.779714948361477,0.165519900630085,-0.22061685368299,0.446883649220209,-0.513173629175272,-0.42447946417389,1.1023314204923,0.614672308994593,-1.27554056546194,-0.41681581543772,-0.540228605184065,-0.403325358137907,-0.763689925040317,-0.994314643819435,1.76215876870972,1.51611030779326,-0.755417396550392,-0.464401105991063,0.394609913061243,0.017893145178411,-0.306417791637582,-0.287712076832671,-0.169360699884859,0.202721376609065,0.43282288846987,0.0538450348005011,0.943340164079875,0.392202670794256,0.345843421734402,0.671012741659803,-0.349499925817694,0.618888433116225,-0.612378053119252,0.595503761239173,0.0651145018620307,0.411900411807699,0.0783137500149734,-0.0669933746553551,0.326644000026257,0.605963938591378,0.937704500404873,-0.804994786185227,-0.91818767521192,-0.657511613416124,0.314797804114563,0.0652889967431457,-0.473825826736165,-0.609701825161894,0.378859382564224,0.333161573380465,-0.522796094183,-1.04969392891072,-0.813635067614677,-0.549992199014493,-0.488001389950785,-0.269026982989929,-0.0915003779833335,-0.272608833119374,-0.747473111829881
"108",0.0943607392346164,0.311950963776829,-0.417706475224542,-0.276895276145728,0.396552362016827,0.863262607233768,-0.507823575610333,0.513406766994536,-0.504861443093011,-1.05723230448777,0.382594989063072,0.134814269613394,-0.926186003625566,0.660379058963903,0.138378452775522,-0.666734505639846,-0.268530889817257,0.72956373465262,1.05300921452975,-0.501544665010403,-0.493000902158369,0.530061711508824,0.158508695053181,-0.999673937093599,-1.659050189896,-1.04582000642385,-0.289485912444746,-0.566288046987815,-0.997397487127216,-0.820420007695668,-0.850460088843998,-0.36140004614697,-0.640910135536343,-0.292364445004152,-0.432854783231806,0.220866669373844,-0.355038672982728,0.404405095436422,-0.502055196965024,-0.0538423427378496,0.611132784633134,1.05736314836526,1.11564968478302,0.512132709184962,-0.471585920783642,0.57367900928919,0.222477901261716,0.652527481390029,0.903103185914602,0.179066554642916,1.03628989137982,1.0750346885078,0.871246620232379,-0.0625900260342103,-0.0374272331110589,0.262882081820779,0.586590884231866,1.15643487498818,0.950935906766625,0.681259976718551,0.502751404818303,0.985528195583187,-0.163745425976154,-0.455121757119428,0.49308449650294,-0.837958727189737,-0.367517491762939,-0.831600733632345,1.22470999959271,0.2072608689615,-0.312614539912715,0.0558091411029329,-0.727729934174334,-0.432589780142547,-0.348431409609626,-1.363435274671,-1.26068643978267,-0.676703015371705,0.239672760709493,-0.072675840377603,0.737241142221763,0.923831759879952,-0.443959691711702,0.556653052229433,0.528208579041658,0.374934938035448
"110",0.405285185986819,0.420410363779893,-0.099742493956267,-0.303998071527947,0.420198331915333,0.962320958332607,-0.625855024932993,0.418734084356977,-0.510138451034642,-1.12627366820424,0.310605986442193,0.0305336243571012,-0.734007888608156,-0.102066415051644,-0.11871754719433,-0.674945147246046,-0.383309290126853,0.706596395320402,0.977345942594403,-0.527774960181473,-0.452925451900848,0.494614135068708,0.399833269598449,-1.02875857840853,-1.7654914415908,-0.363834816402124,-0.294932772653161,-0.567981619794683,-1.1362199843609,-0.965368850626384,-0.999120829186331,-0.0743916316796675,-0.377970881248588,-0.418368477777865,-0.543385232929919,0.197712355161721,-0.608045323779776,0.436989827420334,-0.528041706768318,-0.0779904919174577,0.595987600612323,1.27974571086338,1.33476056991726,0.66974153631694,-0.471963393159423,0.454069035907497,0.0470346236051919,0.676910801071614,1.11055271272416,0.0352398351275392,1.43185824240965,1.13933160489384,0.856560852014034,-0.10527159165724,-0.18765332865659,0.190167747144299,0.459853351449347,1.21031022145903,0.762583597153017,0.693964304090576,0.460810913233275,1.25139802303206,-0.430217278160153,-0.470770701686587,0.330108685701909,-1.0478653171006,-0.878182120136508,-1.33750531207576,1.83020997925747,0.459216562115288,-0.267217528221522,0.0205237037395729,-0.583957408011313,-0.389462988801358,-0.205838038571523,-1.16081493713137,-1.17095181266897,-0.646060428919884,0.405166106665362,0.263704523452503,0.891278159410138,0.948493620862409,-0.451518764034664,0.589281848559057,0.562998937298068,0.333750654224699
"119",0.654448679760755,0.394903708966632,0.391059513097878,0.544783672483953,0.400839266673448,0.298621884850392,-0.231137246106962,-0.534967713530685,-0.884388216485205,-0.901555696598171,-1.34259319078678,0.138948031420347,-0.00314748272356578,-0.0696501492269907,-0.657441234360058,0.575700946675623,-0.551323281322018,0.404654165970441,-0.737562120910388,-0.665892773166347,-0.547897959074608,-0.0997910379471224,-0.489037441253642,0.428306692873217,-0.0314538360545948,0.234590562164972,0.740473627224604,0.41356898382381,0.477978427726589,0.710833626993476,-0.022270660151076,-0.400101206758825,0.380214759067635,-0.381698479407782,0.312087690707501,-0.417146861793383,0.0137121376383249,-0.549322609712137,-0.306259430325612,0.455472425121752,0.305686045359816,-0.0589005379110669,-0.685918782722089,-0.836947059451991,-0.702385431027856,-0.160119592495644,0.499004132366399,0.0984411778343874,-0.556986722782707,-0.463058108807118,-0.900580871882625,-1.1063115572382,-0.369941995621765,0.815688572218231,0.280504366546568,0.31853575430256,0.452030395204986,-0.639987109486249,-0.909797842710294,0.606381995900255,0.273478302668105,0.364967704180122,0.419547175979317,0.080207488987141,0.377542457007093,0.260931370920211,0.69497150419828,0.537090304111038,-0.341923091259182,0.588820159750233,0.613235912362723,0.344457064109456,0.839899242207175,1.01966521067292,0.430164211408768,0.632132742298894,0.0665453275555486,0.744952886223053,0.127497479330673,0.0269302546953256,-0.191168593238184,1.22120367535075,1.5442295047679,0.800597198645594,0.703815920291028,0.321016033078249
"120",0.645353477835369,1.32442309840112,0.149645719395788,0.734946951680046,0.658253245650967,0.681596667957121,-0.326698421956373,0.868105424817184,-0.290775319701156,-0.987458755463674,-1.27684375781128,0.910094559835991,-0.422389596337584,-0.876719413144866,-0.763446831891613,0.573970282827597,-0.406645160267082,0.480334689218634,-0.42405593118355,-0.622940938131491,-0.596600983358825,0.10538789963027,0.719841381892533,0.465027650378835,-1.59651861836058,-0.624174065648747,-0.203290567994726,-0.270960584353121,-0.938516745645438,-0.857010319381382,-1.13411681586418,-1.33143601720302,-0.532561404973029,-0.695124029487584,-0.0738925128258691,-0.277433068379254,-0.826769128145167,-1.05964143873875,-0.173248442806493,0.605178126698608,0.408775492547216,0.105697396982201,0.674351019871242,0.718181459918134,-0.326306746129395,1.04497437400544,1.36824224002729,0.914209794255349,1.08329747559369,0.614897391818994,0.275058379022693,0.719867643984439,0.844794215423714,0.586801495371485,-0.817126419075429,-0.0630974400594845,-0.205142868466656,-0.615941518198539,-0.936357240108396,0.787649910807775,0.137768986384072,1.2238259727765,-0.11066155367048,-0.365305496873964,0.496120785506084,-0.707665335148933,0.00029091944250543,0.00600543665078208,0.973815374290717,0.442494179535519,0.438904931868009,0.4786634465975,0.467697016071177,-0.0461302827415577,0.526643551975645,0.459526933927647,0.565738463787436,0.989498164912845,0.134783120207048,-0.550164874620965,0.345326611918723,1.39065129921048,1.36415769778991,0.464789937851588,1.64228617438662,0.685681156458078
"125",-0.489894924111856,-1.13080585836222,-0.917119606512036,0.644506865549875,0.279537433182156,0.499978723921592,-0.677597426538249,-0.984510229845245,-1.00579326414073,-1.23988044604524,-1.2293668799412,-0.334887605975515,0.202900373573241,0.490855765474036,1.01480047635555,0.463557757894303,-0.601021320612698,0.265322049406463,-0.669765186807412,-0.731018797552902,-0.582285429207252,0.0934635246098525,0.233015626339099,0.478384054078242,0.833174910548286,0.640069122770388,0.817695538526746,-0.471006819117684,-0.0586841069208407,0.176877097766174,0.314427790082929,0.373713019239762,-0.552706582321607,-0.66058051325284,0.135212633907133,-0.550842744361664,0.656310097309268,-1.12867957654988,-0.494673670944482,0.359004553453258,0.225293274159498,1.33150711648044,0.653179349706477,1.18450314891943,1.53381169677814,-0.370475535348888,-0.599115188234798,-0.308812989495693,-0.563965058695416,0.607645984813396,0.877568515180643,0.440775784302192,0.441808231518801,0.543439442866313,0.160233981762761,-0.245677966305044,-0.24455473172446,-0.727387881052798,-0.745658240812343,0.455580137495782,0.377674560521644,-0.327879739439753,0.475266324869606,-0.11267208893906,0.00376571233542938,-0.571911031727394,-0.280806060279553,-0.142841651195708,-0.490688819420774,-0.735693638784176,-0.805760670273528,-0.837900407025597,-0.626899632738166,-0.119957377995299,0.368903218534786,0.368302428835092,0.275794848683562,0.457934256817642,-0.0801326941152827,0.068127434912862,-0.341523816179164,0.849230656808664,1.15139111984291,-0.0530958434026497,0.777770272677646,-0.0945826236672034
"129",-0.438715413624794,-1.11194044500106,-0.746875966592232,-0.436987015062925,0.229854071015527,0.832336984835623,-0.522687205207981,-0.713523545767683,-0.659148295144986,-0.979783567657905,0.314697210253333,-0.622970595289211,-0.197135196306922,0.177422049456079,0.21058774898873,-0.783105969253849,-0.44571335352869,0.63841512146667,0.588178624591545,-0.595648630470647,-0.430650967134138,0.65463955531978,-0.660089723798505,-1.0460519650532,0.425476644515889,0.669533344782552,0.833722459852107,0.43776976251382,0.447015232204325,0.775850571975527,0.272596464782082,0.762690410189164,-0.0372923508574214,-0.148809032749649,-0.402838911410186,0.197588611840192,0.122813773541831,0.767772335169846,-0.85224448924998,-0.480271209347827,0.510063575359946,2.05297324856023,1.27826304702821,2.27831077636551,2.16897717454591,-0.586335408059987,-0.673528365526819,-0.281239729287903,0.0638028206060967,-0.739562095080189,-0.393322851337722,-0.0437940747555636,-0.182837201457288,-0.0957687254886603,0.333621118021742,-0.350309702760548,0.1345058162489,1.0376461707872,0.634866408065272,0.464192161167292,0.519528933535605,0.19944500771701,0.728377445962377,0.677253035676414,0.457496567823398,0.445658459355548,0.539299976556336,-0.316980725554265,0.115681894717455,0.870987518238271,-0.0821889416158255,0.262085716133278,-0.382180894349091,-0.684222724156831,-0.529829082816237,-1.28670572452683,-1.29524735421523,-1.15616151485866,-0.00442034015767556,0.487120006862938,0.386670147330985,0.713146985213495,-0.451726664649481,0.142622381232004,-0.473045987941135,-0.521170511364725
"131",-0.165654218150343,-0.26255129587774,-0.995442373343908,-0.671017633827837,0.64376631922783,-0.483018472658042,-0.617826910963024,0.221399600190578,-0.0792609607753072,0.505914596574668,0.567075906537999,-0.03308085974705,-0.93387665913307,-0.760015735459848,-0.450588796663136,-0.561898055468923,-0.392725292907078,-0.683485286353807,-0.602901310766333,-0.629881412593742,-0.308729213112285,-1.44282779694131,-0.114383216242835,-1.01197522414443,-1.14056735424871,-0.679787569787666,0.124803655803037,0.287707432517283,-0.0702041556879261,0.00496928537987588,-0.70820092400853,-0.378314695339775,-0.638586844903053,-0.377701109323189,0.527121082773926,0.466778254153532,0.0254559426228564,0.904966498455988,1.14901439006585,0.74566838659679,0.667097841826972,0.718789302351523,0.936692082631215,0.72448691001783,0.152668221452977,0.557418854481833,0.648766985806057,0.907765420631639,0.781009728858085,0.557486803439731,0.487087478663237,0.472762911296911,0.435846824647967,-0.420631477774406,0.35859558417482,0.920804814458736,0.446489654178788,1.2278521384926,0.870590002715304,0.725422251732017,0.741321764976832,1.07150929393708,0.447421790388563,-0.0917391015606811,0.759324462811868,0.519012534748045,0.972004789645362,0.697993437590657,0.84653273571804,0.514920504601021,0.989959067860874,0.983076667944112,0.081429222053604,-0.272391208542487,-0.0838381082339446,0.221735155943211,0.576398184134052,0.809834757269017,0.227405306732898,0.198263377884397,1.18073858853457,-0.380763218940268,-0.388722525055909,0.967242043036376,0.468296832639529,0.0927533021539258
"141",0.071807859164815,-0.0715649096321479,-0.741998449128345,0.767390746549986,0.468109145860395,0.36035713611135,-0.271889715413222,0.27303050108844,-0.84287929031762,-0.873767544351914,-1.23886684853871,-0.026001889287097,-0.709461918866827,0.397250619513485,-0.387240608826157,0.765283379077861,-0.437895130295865,0.59408057137122,-0.613209025864089,-0.446689994503433,-0.445809363273423,-0.00500985693855453,0.550661206753179,0.543705427252105,-0.727201660632976,-0.756651171311867,0.163666802581727,0.0557734029496103,0.181253000693217,0.167785562787999,-0.598278655105873,-0.907826553273188,-0.520678127362803,-0.379368855429912,0.181627326491778,-0.449205182942133,-0.329464815747112,-0.609898199947464,-0.330696700694473,0.744017388957409,0.39767704555208,-0.17286243988941,-0.280288733508777,0.483553759235285,0.11477314530014,0.416356302743582,1.05115121480213,0.794011128195998,0.227527725584238,0.176920128913659,0.31197795567134,-0.194197698173028,0.622230712306539,0.92658458280341,0.189313759084078,0.790107312677914,0.478992848713052,-0.531181056909635,-0.782647860515787,0.791997561251036,0.331882357855276,0.845379514293956,0.722025942965829,0.501464959872782,1.11644288337133,0.586414396119254,1.3914387464828,0.924224037029795,-0.0289971758780391,0.678488968469098,1.07788449937445,0.718426058905592,0.99933553422187,1.3763992864029,0.947016285884059,0.822882507594711,0.646246208561309,1.0088599770866,0.341813138344574,-0.193315736351123,0.453213513638299,1.39460069720763,1.54406496463632,1.42600760598057,1.52582849648223,1.40278038247888
"151",0.343606229961819,1.38191774741001,-0.116127393159724,-0.591314165894461,0.770604986726609,-0.436337144455469,-0.107455638594351,1.28517509980529,0.651406998334907,0.408692064232259,0.659762548523992,1.07709461848072,-0.542549449956351,-0.502791190244123,-0.309538583514114,-0.459048676366097,-0.290138691693902,-0.802533495806043,-0.313923021836644,-0.620382696207237,-0.41075328702681,-1.30761532688607,0.141654272942128,-0.978896361666766,-1.41767355508421,0.0324032396943128,-0.510560047218412,-0.323984725347586,-1.17838181523367,-1.00071431969597,-1.20362574201743,-1.41121543219369,-1.00123569714606,-0.210998561352008,0.368299910021883,0.687076936135474,-0.240800730764582,0.60631253231973,1.25144908945876,0.645882495467819,0.589585367799255,0.697895372253786,1.28272167332218,0.483883852103545,-0.576256271444457,1.45643046346292,1.29387853796805,0.958213778145209,1.22109495965513,1.17994509904192,0.803722019977809,1.31260551248161,0.943679688657925,-0.467891394778366,-0.460097337853346,0.661846689667875,0.243254327153399,1.28157617494277,0.801454834485466,0.782817187876914,0.659189003318764,1.01168388819611,-0.634904446277194,-0.933883669864199,0.132305853969769,-1.08335665249326,-0.418463133139165,-0.115747322037526,0.372160365481776,-0.219297238235,0.0935165331719971,0.48352588342317,0.0183095509551196,-0.616694635810405,-0.131209958912842,0.0985289541787151,0.477151895811588,0.994805000249414,-0.0965996961032805,-0.672309201665632,0.262908118855434,-0.226550178822876,-0.533419710571795,0.27993846458718,0.847766288471631,0.258254274371701
"154",0.0191808622565728,-0.255522798140927,-0.102872210851067,-0.677621450677391,0.498181016071836,-0.64292884691135,-0.249290811212422,-0.406628381711102,-0.158645369610948,0.367490004995479,0.27381372844442,-0.0684280485835488,-0.0730488621144316,0.446200579232805,-0.353659642625294,-0.684946674285378,-0.516500621688339,-1.0573616389285,-0.623947511692102,-0.808905076427617,-0.574514275458488,-1.73281670219138,-1.20522092331749,-1.10878714556014,-0.0487966902993594,0.236151630947893,0.642356215405099,1.23724284783919,0.48302289585447,0.758518657893533,0.184833000009387,0.0955677947604294,0.0535002177296002,-0.377264160986135,0.410670148924976,0.467680227990345,0.930268758834023,0.883473697634694,0.908484554806069,0.457263230289068,0.545212301899665,0.35138268424688,-0.102797575565509,-0.615424189201882,-0.388978454001299,-0.0987135812425393,0.174636224675193,0.171798836402671,-0.168978613090345,0.593744885117827,0.164133920427649,-0.629874636465582,-0.551653830842483,-0.43146948109571,0.161326036561439,-0.022995905157386,-0.108476580274998,0.9349077075996,0.592193112399197,0.529856608172258,0.564803824089864,0.656792679767854,-0.124191855057814,-0.853893600354325,-0.494989490720066,-0.0797532348115151,-0.247757753411577,-0.0315961888658656,0.713447853017201,0.0282721928199357,0.306285617246575,0.828170102650645,0.541098912157326,0.385331305348225,-0.313454178070465,-0.0113979482198525,-0.230198371336447,0.380355644156549,-0.304596436151524,0.274699978487355,0.448036964148862,-0.521583507603657,-0.303501202307542,0.216117485363731,-0.335479254731434,-0.542384017807911
"155",-1.21676130529085,0.318144015051677,-0.0507611317631301,0.770913930827313,0.83975703846006,0.795096319711825,-0.111525374993808,-0.248347997893306,1.4357505059466,0.539354782343934,0.284975387956972,1.59485193616327,1.98540825948834,0.626987395925102,0.719782651738418,0.766341241478559,0.995935751205562,0.580171350745853,0.669906936702432,0.594536229885928,1.05367588096973,0.471551143682939,0.27755538057047,0.543697035675155,0.0166843533035074,-0.869966662887654,-0.120255889031025,1.01015441617123,-0.043565122552095,0.0498035656839038,0.711936446850444,-1.00341933321346,-1.24080648528455,-0.731686516597951,-1.23561649463338,0.717599519569447,-0.453891806462701,-0.412507274189956,-0.354848915017547,-0.76742518138797,-0.91122505481144,1.28816680681525,1.293529522848,-0.654771238191554,0.110547790529785,0.960034084978712,0.565382555064059,-0.517468416720641,-0.461441017490374,-0.355811178723122,-0.0191447556941927,0.970207334050644,-0.0564070062198462,-0.545267915202358,-0.00477664878019519,-0.0525233784485557,0.25695505492741,-0.354215719189321,-0.307192062600411,-0.635584457271863,-0.941250201002722,-1.10687598490949,-0.307483331814847,-1.03192577279268,-0.87807038816026,-0.528924642084168,0.345731711669991,1.34384890957437,-0.736441220629761,-0.417964849912598,-1.02383947659966,0.269790127138958,0.452892610904907,-0.812072790752738,-0.363561097441108,0.00445108403100042,0.482542126360188,-0.156618699466022,-1.90960982713854,-1.6882027800367,-1.4922515090748,-0.508632342299504,-0.412054452969155,-0.555357094357196,-0.299656868837621,-0.973708782261084
"159",0.0676602264491772,0.443244624572473,0.71529658872455,0.716999362623084,0.340168055399165,0.61011449949533,0.322920551400044,-0.27464053425547,0.574546507713473,0.208812540619926,-0.16432145083325,0.325742214988534,0.833081807717432,0.824438499895963,-0.106687806705073,0.648990609969332,0.769512416651658,0.309875703083117,0.51028711520671,0.540110830550463,0.838620165873226,0.138578015990663,-0.371901622640296,0.348248381274081,1.08616013065756,1.06344789297545,-0.3492297606568,0.578349708189482,0.355490035942091,-0.000493973787987814,0.446241190924942,0.200816842714793,0.54409269444494,-0.748620606011902,-1.50090477781475,0.449972558352456,-0.690428941055931,-0.423576569280035,-0.772559804007979,-0.695148757528064,-0.896544213810159,1.25842653037862,-0.126155358420419,-1.12264499700145,-0.729487347172113,-0.209136206868718,-0.154535550216879,-0.64638552458416,-0.521017671136999,-1.6174975467918,-0.558024633513847,-0.518236109135124,-0.604552529004293,-0.631509232606465,-0.48760658349364,-0.767791730291837,-0.303973123970384,-0.53326212019787,-0.68668122837513,-0.645940423161375,-1.07894819397679,-1.18014149062611,-0.450956829729991,-0.316904049810816,-0.693965955144897,-0.171397537131185,-0.209438192882285,0.0600875749815584,0.341881239784014,0.655659411885915,-0.238834177840743,0.0427565978345841,0.947109330777224,0.429151225573302,-0.288444415120309,-0.37329600851742,-0.00696085901203593,-0.37520374582715,-0.186042007946702,-0.185276773222187,-0.696062670969038,-0.624570557315179,-0.19660517781741,-0.86763828901179,-0.498598977249782,-0.0261701572919201
"160",-0.494996974747358,0.0743437742320775,0.159972106330289,-0.945023083705559,-0.948849094165285,-0.516881636771933,-0.280672289300938,-0.521758847403718,0.0831535172406067,0.456679777907003,0.505881197554202,0.304404129312065,0.6137040973418,-0.356795993215611,0.33990464462113,0.711785125118361,0.934591624206104,0.616349444169246,0.721182131239923,0.576819992459665,-0.592918230132574,0.507639597844935,0.17315762947489,0.528557390475959,0.151539566196568,0.122142944282694,-0.227318117360285,0.944792165104098,0.23754031947843,-0.226994073213637,0.487863120761069,-0.190058324231451,-0.200462017268197,1.06138483272903,0.49765405420798,-1.25318718579697,-0.492694967515594,-0.874671489304057,-0.552748130421127,-0.81137657478706,-0.988800297314069,1.70321915292462,1.35712832878821,-0.806866462044959,-0.294512230771395,0.142167082075549,-0.22039670110983,-0.3912064700066,-0.41313817856472,-0.37271372448318,0.130720785108379,0.249296869557052,-0.157661121372476,0.992034629824824,0.361315286451575,0.332554428601142,0.640378860227297,-0.393334825243383,0.550694654293078,-0.671424915248409,0.633265256014229,-0.0715728493811981,0.083057323043143,-0.145571286222756,-0.339874023742264,0.340510301339095,0.541243687383241,0.685259054177647,-0.98658991870331,-0.955376323398409,-0.73588959942117,0.338975432917805,-0.0095722344603249,-0.564734110531855,-0.662402276119998,0.46309161952487,0.186348558663598,-0.640013957752088,-1.055574637177,-0.558441467802024,-0.553055986041215,-0.568810965872858,-0.259425335278835,-0.346905747496407,-0.414772072439825,-0.946031846945901
