"","MEgreen4","MEthistle","MEcyan","MEyellow4","MEplum3","MEblue4","MEdarkolivegreen2","MEnavajowhite","MEbisque4","MEnavajowhite2","MEbrown4","MEorangered4","MEdarkturquoise","MEpaleturquoise","MEhoneydew1","MElavenderblush1","MElightgreen","MEskyblue1","MEantiquewhite2","MEpalevioletred2","MEskyblue","MEsteelblue","MEblue2","MEdarkolivegreen","MEtan","MEnavajowhite1","MEsalmon1","MEblue","MEivory","MEmediumpurple4","MEdarkgreen","MEcoral1","MEyellow3","MEplum","MEpalevioletred3","MEpurple","MEyellow","MEcoral","MElightsteelblue1","MEmidnightblue","MEorangered3","MEdarkred","MElightslateblue","MEdarkmagenta","MElightblue4","MEskyblue2","MEorange","MEpink4","MEfirebrick3","MElightsteelblue","MEgreenyellow","MEdarkgrey","MEdarkseagreen2","MEchocolate4","MEskyblue3","MEfloralwhite","MEplum4","MEdarkorange","MEmaroon","MEhoneydew","MEindianred4","MElightcoral","MElavenderblush3","MEdarkseagreen3","MEdarkviolet","MEdarkslateblue","MEtan4","MEmagenta4","MEsaddlebrown","MEmediumpurple1","MEskyblue4","MElavenderblush2","MElightcyan","MEsalmon2","MElightpink2","MEorangered1","MEantiquewhite4","MEdarkolivegreen4","MEblack","MEturquoise","MEdarkorange2","MEdeeppink","MEcoral2","MEthistle4","MElightpink3","MEthistle1"
"94",0.116487113043785,-0.00961054319328536,-0.0775761103933515,-0.0416187791239975,-0.0632077594316899,0.096902078091025,0.0799170161691721,-0.194056099866242,-0.0439145079710263,-0.0421594525102696,0.263444049855933,0.0994162216543823,-0.0871357046594292,-0.0661471992810744,-0.130272760203732,-0.0725620586918652,0.119750377102595,0.143381615963231,0.0414867629392354,0.0637315586913657,0.0829895721744776,0.0760096154743677,0.110890151555616,0.117132722175703,0.0826066151741484,0.134956719329351,0.105572123027782,-0.00127261221179928,0.00391179759921864,-0.0627230965808551,-0.00746586188761643,0.0290236021532141,0.0272323028079575,-0.123328529842237,-0.186083723886273,-0.137762023343716,-0.205885386099854,0.158517492766104,0.0860365245639607,-0.0523880023501055,0.0277798077807217,0.0505359146962196,0.0724099167652898,-0.059278292581838,0.134486520040747,0.0673964534329921,0.115226008052961,-0.00191952754901032,-0.0549639736739852,-0.0532659735002005,-0.0790441248238881,-0.112478161699198,-0.0775418251962694,0.186122560123155,0.0561749930999258,-0.0533073041590455,-0.0416851979620646,-0.145151315784848,-0.0891640118292815,0.068848812684233,-0.0187984905591182,0.0502719607670041,0.0186035291444883,-0.0153025650905444,-0.0483315154473835,0.0213836268091173,-0.00263736772724675,0.0112351805971334,0.00327318246732765,0.0500666558208559,0.116367985612612,0.086470128350369,0.116942499122253,0.0545986669212092,0.0657973397043571,0.114022973553693,0.00766362771330276,0.116025454659512,0.0579884400386004,-0.0269470707186925,0.0135321185492992,0.0268719606550249,0.0996959450450914,0.09807485862373,0.000364018704934118,0.0535218533653262
"95",-0.0194861283012778,0.0406416287524734,-0.0951371903428919,0.0446311478686467,-0.163818060165169,-0.145716318205383,-0.198673157020393,-0.0110892307375016,-0.0788098420135267,-0.156020944194502,-0.0348049571725219,-0.00142406481484767,0.0815658005689065,-0.0606877587211764,0.0544170501141834,-0.0825316929893738,-0.0971913489237231,-0.0865178713454385,-0.0126009696595737,0.103628938095028,0.0588605881205241,-0.108207254769202,-0.0427126231282224,0.11115785090221,0.0554320808453199,-0.042387389297953,-0.130510831713738,-0.171668253288982,0.0269838063182589,-0.000149891170648049,-0.169156862471869,-0.179440443743139,-0.130095279101009,-0.0130165854930707,0.0819278520130315,-0.0240707070413688,-0.0757036880939966,-0.0945025605956115,-0.00103869278364633,0.121360677223532,0.127680750550131,0.102977839170757,0.138797859807403,0.0952083434077909,0.103955216008636,-0.00233491891056991,0.0803638229738365,0.0511259255226909,-0.091692920688333,-0.0945953771187036,0.118543388585352,0.0484764878155139,0.159412072013999,0.082034115548068,0.0903555346462678,0.165643369551334,0.215543965602957,0.0325506564694337,0.0689868470686244,-0.0245793302783315,-0.0549605173073998,0.0626967115364459,-0.136345968645391,-0.0948021788467765,-0.156921622068659,0.0565977722689619,-0.00500200801962311,0.00149927184971489,-0.0838519959762763,-0.106311909265787,-0.0201517785071564,0.0485893467243272,-0.0656277974477173,0.0860409349604213,0.0196220835447308,0.0955993898837726,0.219816912423326,0.11500267175349,0.13366245339711,0.120147326940515,0.0149195324400346,-0.00903854081232786,0.208072792708984,0.175208514640471,0.0833390361086369,0.176290439984079
"96",-0.02998552281905,0.0450842450401836,-0.108123106908727,0.0468423663401662,-0.122628313802285,-0.146532002360654,-0.190953533397677,0.0502232510038792,0.0174294518718881,-0.109241726359921,0.00949200871288226,-0.000297651017324634,0.0706717785467353,-0.0754459173709008,0.061370362487852,-0.0555413396902298,-0.0969375669595909,-0.078792161589387,0.0108974342150192,0.128276783873137,0.0672964109532063,-0.0635283881748765,-0.0104735542921479,0.110406746801136,0.0635754834089835,-0.0542657383262578,-0.152352913296765,-0.17807484157648,-0.115397781961018,-0.0152507145674055,-0.1671047091722,-0.177459945835553,-0.0942970823515324,-0.0149089563436642,0.085888719126614,-0.0985163990480563,-0.0696028627884233,-0.0893081169884585,0.0152269159844337,0.120265978680042,0.113351286706472,-0.0065283266988214,0.0511994402821911,0.106103020231036,0.0954099443064484,-0.0971172737897496,0.0345938043437757,-0.007089587031325,-0.0858179490321892,-0.125512250636558,0.128644121125437,0.0443803551443687,0.124366782161209,0.0933523353647475,0.0985869560950422,0.184404419028257,0.200208791081942,0.0650402053332386,0.0803795303881833,0.0463194320926797,-0.00182705464198689,0.129010556833621,-0.099042903738756,0.0405748610645071,-0.0182836186713476,0.0363692049235598,0.0286046746019258,0.0382930035627019,-0.0338527941000484,-0.0404030530475507,-0.0160334663078298,0.0477709672198988,-0.0934713526212726,0.0774446554298677,0.0652793708050795,0.145212319616738,0.25179932406576,0.140253872182582,0.153203640683593,0.0904019759255052,0.112046178061797,0.088028085479292,0.13424453426041,0.173818967900556,0.115686642101299,0.202946604426383
"100",0.127507037459639,0.062735897387914,-0.111865668494453,-0.141433757838321,0.0224225276219306,0.0741071305600613,0.0218882823679929,-0.0885871919478763,0.0577387519472101,0.105389875485275,0.147581519730159,0.0464268297729604,-0.10618474904396,-0.0948681902369448,-0.153352367152834,-0.126392593729017,0.0878570617825692,0.135988466594942,0.0395857730953443,0.0187773376040925,0.0821180810175563,0.0718791716497472,0.109900905083975,0.0650844176418221,0.0685217836317864,0.166511524089129,0.122862198932503,0.105914608378001,0.0748943815891229,0.0257277391188398,0.124644334494898,0.11055070258255,0.146956959157331,-0.0176194524230174,-0.133122667935892,-0.00652699243329329,0.009509452490676,0.121710538221769,0.0820421860392501,-0.110254252693961,-0.103275497114844,-0.030559938552498,-0.0326579325576495,-0.0874252413098656,-0.020787856723876,-0.071615513974638,-0.11535138521852,-0.168645058229831,-0.0654686466672787,-0.114548222799682,-0.104811252171728,-0.148248114738874,-0.112613089016993,0.164546660548228,0.0478941298501934,-0.0874323435249017,-0.0464101759315703,-0.136490335144609,-0.0614329108840086,0.0854033620319175,-0.00325344612209378,-0.0147403463584502,0.0451462337599394,0.0859457802645653,0.0704110329696178,-0.0909261747455747,0.0167443834381427,0.0505289197668608,0.0831909080401157,0.0316558611842574,-0.0382779666355303,-0.0795661345640826,-0.00112654576882685,-0.00888051327827155,0.0486108059025709,0.0653132543519559,-0.0734104163161774,-0.110690095778634,-0.0460580943754369,-0.0927408627609502,-0.00655924887843475,0.0205308860996818,-0.0819482507349687,-0.10762824630209,-0.0454040104765187,-0.0985584521108261
"106",0.219640386852998,0.0619996180336367,-0.122896847849194,-0.180726431438195,-0.095914623528773,-0.15301553000927,0.0347953130370206,0.0100992099061375,0.0158941539448803,0.0657589364015339,0.125624073801356,0.0330594744018487,-0.119539282325503,-0.0686310341558747,0.0676207742823733,0.0957010464620987,-0.0938356914596234,-0.0899269748904312,0.062927937768184,-0.170943506220988,-0.144021690973113,0.0486018105553237,-0.116389761735949,-0.0987104517090547,0.0588872904014623,0.0902530468570008,0.095763172674497,0.101408821932211,0.00114430005558575,-0.0184557907942088,0.0729430453180343,0.0279179235897062,0.107890938401239,0.137478483994824,0.0510656677794672,0.0585201711685331,0.121506249831512,-0.0203060118786503,-0.047765314285475,-0.0188146354232365,-0.0557759686261862,-0.0284622792677899,-0.100365377325852,0.00211949965526154,-0.0338624098561251,0.0513433699282404,-0.0417070660581442,0.0660411855169324,0.134700993613296,0.0843209982448498,0.0688523501983029,0.0671674817679504,0.00386017181320058,-0.111079670685024,-0.0569295520487635,0.104770996314774,-0.066469166891347,0.0496357476845708,0.110475130606496,0.0641961597897693,-0.0464637362591469,-0.0242541949072002,-0.116168469500815,-0.0951405119436465,-0.107733791927019,0.0760740832747594,0.0148915685636791,-0.09459221812312,-0.014759877089616,0.0287080372270611,0.0344808589490011,-0.092892025666147,-0.0653278233488112,-0.20956003822094,-0.236354032529525,-0.186923821670666,-0.100055959581309,-0.0941580487585216,-0.113783580336074,-0.108915433458556,-0.0743946080711988,-0.0592090584568643,-0.0623984984861831,0.0384096530732155,-0.0816747768632998,-0.103751207469309
"107",0.237081002524711,0.218463774367417,-0.0860318725229283,-0.0908206035575097,0.0405315786058946,0.0677578876748544,0.0712888097918662,0.0113957792718372,0.0724738969549097,0.0908317017146813,-0.0144949185055956,0.0764429623496421,0.11076719118688,0.138285615013656,0.0912159199249812,0.104723261322192,0.0964930985251597,-0.0835849777782538,0.0625579451409503,0.0672201463844125,0.0823248757686764,-0.187751290712793,-0.0623609928838095,-0.122395509110069,-0.146506731347273,-0.0620501696597806,-0.0705197217449989,0.0821149382218721,-0.063590632212158,-0.0315670596092733,0.113385565949569,0.038373505452593,-0.0322896565492275,-0.0426893881858605,-0.111562174128214,-0.0666626544299189,0.0370074177221177,0.151226131569563,0.085853376990481,-0.105776413873808,-0.142724334331499,-0.112378096111091,-0.079615590645377,0.152353942367454,0.00113551875088451,0.0597902277923269,0.0499707222333174,0.0924134993590445,-0.0482207682859982,0.0871995089460644,-0.102713653081736,0.0820718041026497,0.008349289552481,-0.0926451673274872,-0.14123813744837,-0.0662051227351609,-0.0382907509800681,-0.131005575534454,-0.0842091467662822,0.0534098058021355,0.0070167647778847,-0.0144873370622234,0.0489625398765741,0.0809260677075065,0.151405756243949,-0.118888859446853,-0.130468203760192,-0.0913180458761468,0.0551156354071746,0.00877325604293542,-0.0696284958069587,-0.0939558977086476,-0.0754293952613179,0.0546261596107561,0.0461394870955589,-0.0778798543443834,-0.0384173318399898,-0.10526055131508,-0.0601689999803829,-0.0528175510751277,0.0630453557415795,0.00312789011151711,-0.0214421472888895,0.0276458959868829,0.0614097456063768,0.00496053851716962
"108",0.139161557985308,0.161231908555299,-0.0883880231972244,0.0661675006887727,-0.0755582791815487,-0.149749001347088,0.0670067032026682,0.04651456352228,0.0177859025412803,-0.118667595300317,0.0840840324057362,0.0174385862604749,-0.0939952407553249,-0.0391332839582163,0.0938813571117396,0.141084542758509,-0.077550278322948,-0.0664147735602025,0.0665458511152946,0.0280077353827052,-0.136549058969891,0.0345903825883903,-0.07278124533346,-0.0128307168126474,0.0873434451804925,-0.0501892015377637,0.0563820706824763,-0.166058866427909,-0.0465767055525467,-0.205683530053219,-0.0837450019996648,-0.193841866267496,-0.11186930075329,-0.0474245347085463,0.0178344974402192,-0.109578692547835,-0.075112927839789,-0.0430341549193806,-0.0589184920621835,-0.141729110732016,0.0289696077984572,-0.0117416394304578,0.107469986833029,0.0026586827443751,0.0880906729338198,0.00382563937464977,0.0610400926589852,0.0877168373033068,0.15399785373217,0.135114224408527,0.115161570015321,0.0713821425835738,0.142855845076971,-0.0559073576800367,-0.0436497284509772,0.129836214198094,-0.0630965287681751,0.0600873613047441,0.126916575528914,-0.0204309506885879,-0.0602817478167717,0.0756458435462785,-0.133153759441953,-0.0494400681667951,-0.134184721022852,0.183271196817407,0.0302141812204406,-0.0427887965683271,0.0133974136194685,-0.101219714107679,-0.0600541114742998,0.0634544661262199,-0.0726435113470103,-0.217107951104983,-0.175771869181794,-0.103475988788621,0.0807365039039753,0.0542990573168903,0.129996263458762,0.166251758844815,0.108660598907691,0.0355319019089445,0.0214661454110323,0.133180799804359,0.151867003825929,0.166425521651098
"110",0.171192561223013,0.193031888159072,-0.106842733062361,0.0544417933725532,-0.0787295855655206,-0.157590076927216,0.058804906945398,0.0617513156389215,0.00402451679672229,-0.0936115569793992,-0.0146781639619106,-0.0313819134828352,-0.0940223393336225,-0.0561687224014285,0.0899467263109908,0.130324117386531,-0.0807103982100969,-0.0618832663475143,0.0615419481842667,0.0634325931252318,-0.139919077983303,0.0299126296752515,-0.0767049834694881,-0.0181831263936053,0.0855790459095125,-0.0872197244543305,0.0601944825127822,-0.194380686765472,-0.0107389408966403,-0.22028570956501,-0.0822994397121357,-0.221447135056096,-0.130533058741153,-0.0488002070965992,0.0686736784816643,-0.0657758230782336,-0.0255770738375812,-0.0598694224236559,-0.0743793794637602,-0.0419142668177562,0.0526057095534788,0.0373895256219709,0.129602994364891,-0.00479356911620488,0.0909144694616342,-0.0204643163157213,0.0497881241409632,0.0684658129127377,0.160177056723652,0.109319636775675,0.116226199546478,0.065671080892755,0.182430503506267,-0.0351767086252888,-0.0478411850554896,0.132247814539931,-0.0644226456482356,0.0621646769604876,0.139611276314383,-0.0541394493856127,-0.0621003773131424,0.0533445109080729,-0.165724796702576,-0.119578320225363,-0.214905642830912,0.269564456930916,0.0617148592605386,-0.0380294244711562,0.00840843827537156,-0.0821870276331723,-0.0551221608071383,0.0832129975697946,-0.0737291021789983,-0.187543644558583,-0.164963674699036,-0.0993669803965642,0.0864209429244577,0.0494078038297634,0.135429605565123,0.203945532526558,0.0886749156663851,0.0117868609988837,0.00232145522598532,0.186390221914161,0.160022012215587,0.1651886248148
"119",-0.00360173460318163,-0.0965752857635618,-0.0370191355818879,-0.0691208349176553,-0.134534711213188,-0.126815067551602,-0.212938453192949,0.0610934113027145,0.0189634211746271,0.00169678897013985,-0.0100995451202758,-0.121102533993502,0.0813936909243908,-0.0790420674722049,0.0529048992999762,-0.0979022477519407,-0.101196768911726,-0.0752400314727601,-0.00913881206929385,-0.0744967743932402,0.0589052435674697,-0.059338886991855,-0.0465932325892545,0.077010520495213,0.0479006782726851,0.00272495261528168,-0.077718365121353,-0.000568136871512739,-0.0510951777790324,-0.00331803338407932,0.0607073519809745,0.0909197628313455,0.0932373431720311,0.107474707303933,0.103417075111419,0.0615205996934707,0.0632977781631562,-0.0516543002681129,0.0461540528875739,0.0343478351421331,0.0168688355783495,0.00411003111479938,-0.0290330197494083,0.12743910643824,0.121615368758166,0.0623299410948726,0.0450407566833397,0.0615930267899527,-0.0832722727057277,-0.13708363286332,0.0975526828342108,0.0388219281125025,0.049819282653908,0.0664097916228353,0.0827446229159145,0.168884295331862,0.222648257252448,0.0571959351731876,0.0436075076146007,0.0549983523781027,0.00939215630519762,0.0542705248042401,0.0398465277056244,0.0953249750812234,0.0759456500180009,-0.0474836639833074,0.0842623468891135,0.0872251367642136,0.062815839386671,0.121064583002809,0.144339409408201,-0.102901848257945,-0.104664623362801,0.0932120936713562,0.00904960493374895,0.108499517602961,0.104120996686167,0.0417776115960221,0.0137475033517594,-0.0979023068657224,-0.0335179758353583,0.0695356755947791,-0.0646772775565475,-0.117778478750202,-0.152790442895801,-0.0716205298790703
"120",0.0165795114065422,0.100377432090302,-0.0536895041848187,0.11251580337125,-0.0428769823356672,-0.142508480706957,-0.198370204276671,0.195956778055412,0.130051027925628,-0.0528748296855393,-0.113804548509873,-0.151290502345082,0.0797641835947315,-0.0577220255348649,0.0617273126363331,-0.0570514080993165,-0.0947536237768953,-0.0828410259131135,0.0150627254146833,0.110521684076683,0.0651800068037468,-0.0402523403250249,-0.0247246263981551,0.105964721884739,0.0629854167177689,-0.12610222538932,-0.148639915398133,-0.211746901281132,-0.170850941872801,-0.191390552642954,-0.0366563577225366,-0.178703686979333,-0.117423756665656,-0.0358750989748099,0.0958489771336243,-0.0925916700553547,0.0111020403989939,-0.0933000921585753,-0.00675592183720409,-0.0775816704384246,0.0155827281103145,-0.0786303047792834,0.0511115361881905,0.0907713005774445,0.0676727316876637,-0.132013396810557,-0.0128732539915571,-0.0319919214732473,-0.0799292556165558,-0.140029797907438,0.130471351371837,0.0233481829621649,0.178554878471183,0.0828986025325953,0.108234013700025,0.190797015528762,0.194125036480447,0.0903225617786894,0.0945739496512132,-0.0179888378875273,-0.0460980426759631,0.0797283410009635,-0.110683665593499,-0.000729503043726676,-0.000502922051901062,0.14660437965183,0.0648959350083187,0.0601199473402321,0.089304529233403,0.0680175043227199,-0.00539519204411151,0.0905702985708965,-0.0462368038821263,0.0627193341403016,0.0753463295018954,0.145611353266633,0.255273674477628,0.100842767553226,0.181959010874624,0.209204954592585,0.189067179932144,0.194171572476752,0.0871048116215412,0.0354197151249082,0.1072324193287,0.164384212191779
"125",0.179757743147331,0.0954905925987827,-0.113398641993761,-0.123896156664184,-0.157299660067167,-0.175100313953028,-0.194281305715644,-0.163665107215855,-0.0482161374276878,0.0287752234337589,0.0622604464331086,0.190469317209328,0.0668087130188929,-0.0872615040214801,0.0340105184566851,-0.0930604414327496,-0.106248977217905,-0.0805682834242862,0.0181918491629378,0.0342585819684393,0.0661155284116963,-0.0803906191358543,-0.0724242756932199,0.0571804106765278,0.0350036655462739,0.098680981982801,-0.153095207738355,0.0647717742958171,0.0487512681330663,0.103972504486872,-0.0654107337697164,-0.0042949659572474,0.0269518398716261,0.119128613941433,-0.0741660725061036,-0.0890128846062442,-0.147014444491238,-0.0904983631542149,0.0233260368678887,0.0942618795248094,-0.0118810793123459,0.0116953898909931,-0.0497167630532,0.0856387102593548,-0.0118610342551528,0.0379786749398415,-0.0422992975362397,-0.0373975937679566,-0.0941211631883459,-0.111571110684406,0.0755133332576582,0.0547880092839704,-0.0459003677909619,0.0568551439378917,0.0919226469676933,0.118782953867362,0.16761927710376,0.0418256901990336,0.0694966010052985,0.0611781528132029,-0.0136711543199939,0.00277778939595218,-0.0899424768235947,-0.0378099366617257,-0.0277788518709445,-0.0624112670140535,-0.100421796057209,-0.111523489997945,-0.139517218196017,-0.0875579008479637,-0.0161495269568553,0.146413746685133,0.225968016691309,0.0517421648729102,0.0390098666607398,0.0662327052706071,0.120203643114061,-0.0150401073083966,-0.059145457840875,-0.0942376911736128,-0.0638216711057309,-0.0855379170089549,0.0799176257756479,0.112862382765167,0.0615254970925922,0.0750987021925079
"129",0.27814014968061,0.183362285175823,-0.0890901208013872,-0.0927643857226652,-0.102483090377524,-0.139148614124324,0.0563920904471362,-0.163097667050519,-0.0863488462237835,-0.0271244654134102,0.0235162104367504,0.0433715527297034,-0.110582103685873,-0.0662320612150253,0.081585991169999,0.0776059560118737,-0.0882288746225853,-0.0550902915419786,0.0814590241610491,-0.100642768853447,-0.14205217337136,0.0324181739811058,-0.122503247626394,-0.0846624069766464,0.0714333361385396,0.0237906617625692,0.106474361571476,0.0469846000425393,0.0992717762332105,0.0521577297819116,0.0635824896156559,0.0909266790166964,0.108176227900946,0.123054808994953,-0.0619233731322131,-0.00845123784571261,-0.119768226200045,-0.0269443863000095,-0.0522940318603335,0.0942799456579894,-0.00500495826618008,0.0715240387759562,0.0556424089838671,-0.00292393519058827,0.0271755000293336,0.0766753660544815,-0.0391500290260708,0.0219012402006299,0.139024054369779,0.0901934840620616,0.0802563763016219,0.0725298990701145,0.0306303554541422,-0.0803417575544826,-0.0633207674619092,0.101075531261678,-0.063457546489486,0.0385035647696752,0.121980864614819,0.0988430326606511,0.0903962816601598,0.066226122578146,0.0660453778544685,0.0722231453733114,-0.0372196262911455,0.0145414204392205,0.120132064162629,-0.0116224186037478,0.0454421242099395,-0.0570710239989095,-0.0956245929401274,0.2797133397445,0.321443069802563,-0.204381260777023,-0.181568610832219,-0.169964083530775,-0.0754908010411902,-0.0712472855984445,-0.0507014582022935,0.00619176887221448,-0.0973529719143224,-0.0883475690552665,-0.104857737569394,-0.0540581927736226,-0.00606091344522582,-0.033563803203178
"131",0.0938824195457256,0.138028681468383,-0.107229184705441,0.0280678977623511,-0.00720950136146599,0.0683149075128744,0.0841019053170147,-0.0381159268745643,-0.00805590645440668,-0.11448475291729,-0.096280397968002,-0.0903836466411892,-0.082157910354285,-0.0562725672480177,-0.093026493881945,-0.0827096917644391,-0.0970072536328,-0.0428714128498199,-0.193583410266721,-0.0168619647895791,-0.137908309416666,0.0707430039021356,0.165310871765556,0.122109357794451,0.0973573660740113,0.000740825112827752,0.122167038984771,-0.13954349334476,-0.0470636162967942,-0.141348411424484,0.0400779717563902,-0.0245066648720181,0.00222282253528237,0.0150803847644212,-0.0274035589942238,-0.111747577502915,-0.167311698529596,-0.0519604662281359,0.0736978491925299,-0.0984820893669228,0.0305481877437835,0.0260069911516029,0.168076221640546,-0.0703480158086422,0.148325443754432,0.0531060390697995,0.142034407238887,0.0674111711136015,0.162118467810426,0.1329753865709,0.121739991526299,0.102299223732369,0.154339007239227,-0.0117623718273472,-0.101313132261489,-0.0524277891756115,-0.0578844495925193,0.0947037796864754,-0.0719653208660724,0.0596718010729614,-0.0138737304792448,0.118799869786875,0.081037480040734,0.134342930543764,0.107737426276072,0.127935257750217,0.0730352426078209,0.137823615251882,0.171304461381149,0.0109380143456164,-0.0384844045570033,0.0899489539338584,0.0218527667878743,0.0482382096669658,0.0817634196022185,0.118025257634786,0.0791577805823629,0.0163074124884435,0.175436002406502,0.14562612807432,0.102811008050934,0.0948078821942549,0.0783481953068714,0.0657763818672232,0.0675361473601733,0.0870567745508347
"141",-0.0197440560803835,-0.0360451415297742,-0.0478926418907628,0.034833812013101,-0.134566475571119,-0.126405473459837,-0.196554422689585,-0.00859134515065551,-0.00889453046919087,-0.0897583090210062,0.0502272880378591,-0.0797206575821958,0.107110585917885,-0.0649865402411858,0.0763804425204551,-0.075279809269701,-0.0727806923912141,-0.0629972161109753,0.000162481472290664,0.0803219141157227,0.0733069581612159,-0.0648903710174129,-0.0449511985260209,0.12085824455497,0.0611518214344519,-0.0509090625000416,-0.0837591653226429,-0.111605441316846,-0.116677650446028,-0.0847401209180312,0.0102133707409503,0.0325564435637453,0.021934140300303,0.0185300136182833,0.0105715394799157,-0.0925260516192529,-0.124850814581341,-0.0505815124778255,0.028340892156608,-0.104522478554497,0.0445006445395751,-0.0310311398143088,0.0654101003199902,0.143975287018891,0.220261905781464,0.0417001013298516,0.122335658146749,0.0653137330737453,-0.0680347860090087,-0.119811024084392,0.127178887780742,0.0474284726187148,0.1200004553396,0.137363621539916,0.112458075780856,0.191738744409747,0.221397581161968,0.0680088503795839,0.0559746054997215,0.092894245634854,0.0635706895312017,0.168076951082941,0.0905889540659271,0.191674444386748,0.143285248908444,-0.00306067174128495,0.0966789508115864,0.152669383063299,0.129706570791416,0.14191314933043,0.195271446249702,0.060135688815742,0.020363609764025,0.118069352213302,0.085160098355292,0.14718088920351,0.231806512920089,0.192091316783489,0.15176029166852,0.0464836468582199,0.0752299993691733,0.14628732564686,0.0204099060762166,0.0411031608865619,-0.0215297849840326,0.112360859044336
"151",0.090924232655783,0.186499824372312,-0.0229840312012027,0.163823391194951,0.10299716612385,0.0571806454797599,0.0956065031833971,0.201351330475961,0.153737248129089,-0.0692277866487708,-0.0649947474882037,-0.0675332821090102,-0.0692516966659144,-0.0432563734557358,-0.107113231032813,-0.0459689697739934,-0.0947919142886283,-0.0594868410147829,-0.174563283194903,0.0228102957124211,-0.135696247079805,0.0966277104810061,0.180994811639013,0.111329418795243,0.0884553962762095,-0.0368677538584577,0.0825157892430667,-0.231368221443892,-0.181189040113651,-0.171498474873458,-0.0466966579994871,-0.227022699685109,-0.135122172637771,-0.0759633080505594,0.0500687621707458,-0.169564884870853,-0.0279345232425964,-0.0307097361967688,0.0537886759085196,0.00609899927436757,-0.0142672591505918,-0.0940321768236266,0.040632140406718,-0.0781294063447429,0.0401603105878594,-0.0899629463128312,0.103052755452461,0.0382917406835718,0.171276222527695,0.123049897968498,0.131862343806191,0.0928829968062285,0.1466702008691,-0.0172463116637827,-0.0875045319470028,-0.0315463875351858,-0.0773495792599212,0.108116246195259,-0.0656224638267414,-0.0858572227137481,-0.124733253889455,0.0282350336453425,-0.172601352056253,-0.0551993491431256,-0.0218638083961889,0.0566348616304088,-0.03232860581738,0.0110463013139708,0.0876257023451147,0.00411038392561667,-0.0841858100765562,0.0611732782720999,-0.0881119423314075,0.0336942172238658,0.0728698411756717,0.146498404914487,0.138137787682877,0.0398014621765476,0.185577571106678,0.225771876432468,0.2588788375921,0.18651572412352,0.166190689076645,0.107539703081753,0.187752497278693,0.179204649498639
"154",0.04375596640315,-0.012737640998793,-0.0398654693567296,-0.051797813332482,-0.0212498745554471,0.0548288813280971,0.0454667955042246,-0.037611193495673,-0.0119881989516482,-0.00595806299549724,0.0574237355203457,-0.0624185359596958,-0.100563717114734,-0.0723233830682721,-0.139761348724859,-0.0896931334673336,-0.118914271334167,-0.076989821570972,-0.23062248651034,-0.182928061092053,-0.152260843555005,0.0700615627012758,0.129879988033074,0.0747408458620987,0.0799224612057899,0.134412522541026,0.119205991861114,0.0327255189911292,0.0143855349364458,-0.00346188467608053,0.176573497412428,0.0812413933663391,0.102723864099537,0.100623340767077,0.00871423761082733,0.011303823389237,-0.0112867847241911,-0.0512707420563376,0.0578557292857825,0.031750544202941,-0.0417167646440829,0.0410858625521083,0.0611952376523444,-0.0695189230819479,0.0292799910436782,0.0189146304924018,-0.00565295630022175,-0.0148416241314259,0.127002563421255,0.0936938353218301,0.0887580999740226,0.078569647563941,0.0951057755643807,-0.048485539275205,-0.0974672089920134,-0.0715033286939193,-0.0439246919107499,0.0710761462807872,-0.0935112429858355,-0.0180949885702512,-0.116979267043825,-0.0709463596635603,-0.00978203591237909,-0.0319583030687765,-0.00752074314491204,0.104909552238059,0.00175898141491103,0.0412315527370688,0.145094079524714,0.0769763261464758,0.0527840713413174,-0.0750083737323723,-0.0543200333294515,0.0233000846146694,-0.0231027741903776,0.0546857837034709,-0.0491762288363897,-0.0752635476484061,0.0309946254373841,-0.0254005489771733,-0.0205847936410048,0.0272985074309449,0.0824238154728561,0.020798908928429,-0.0905191586925466,-0.0986031420688476
