"","MEantiquewhite2","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEblue2","MEblue4","MEblueviolet","MEbrown","MEbrown2","MEbrown4","MEchocolate4","MEcoral","MEcoral1","MEcoral2","MEcoral3","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkolivegreen2","MEdarkolivegreen4","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen2","MEdarkseagreen3","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEdarkviolet","MEdeeppink","MEfirebrick3","MEfirebrick4","MEfloralwhite","MEgreen","MEgreen4","MEgreenyellow","MEgrey60","MEhoneydew","MEhoneydew1","MEindianred3","MEindianred4","MEivory","MElavenderblush1","MElavenderblush2","MElavenderblush3","MElightblue4","MElightcoral","MElightcyan","MElightcyan1","MElightgreen","MElightpink2","MElightpink3","MElightpink4","MElightslateblue","MElightsteelblue","MElightsteelblue1","MElightyellow","MEmagenta","MEmagenta3","MEmagenta4","MEmaroon","MEmediumorchid","MEmediumpurple1","MEmediumpurple2","MEmediumpurple3","MEmediumpurple4","MEmidnightblue","MEnavajowhite","MEnavajowhite1","MEnavajowhite2","MEorange","MEorangered1","MEorangered3","MEorangered4","MEpaleturquoise","MEpalevioletred1","MEpalevioletred2","MEpalevioletred3","MEpink","MEpink4","MEplum","MEplum1","MEplum2","MEplum3","MEplum4","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon1","MEsalmon2","MEsalmon4","MEsienna3","MEsienna4","MEskyblue","MEskyblue1","MEskyblue2","MEskyblue3","MEskyblue4","MEsteelblue","MEtan","MEtan4","MEthistle","MEthistle1","MEthistle2","MEthistle3","MEthistle4","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellow3","MEyellow4","MEyellowgreen"
"188",0.0798899538179071,0.0991713294435229,0.163490031701885,0.049203431164752,-0.132634328755426,-0.0650070869327801,-0.00884656109087498,0.0294093888541058,-0.106163140168448,-0.0856186704290139,0.0196729402513849,-0.0778471957432766,-0.123435993673733,-0.141439535188395,-0.0779281369727815,-0.0244963878895915,0.0564849808047383,-0.0829046512357794,-0.125763475311631,-0.107261829923637,-0.073597329020978,-0.0153835067248275,0.06084735664847,0.130485719502103,0.236142260684402,-0.116290544408625,-0.0588050988528258,0.0400225160716816,0.0796332253431433,0.21707451062285,0.131699062382686,0.101944099716844,0.170568366844973,-0.0389501694519935,-0.104799408684216,-0.0288305126587779,-0.0729209845379602,-0.066322334820798,-0.0874496517474358,0.0312743257307292,1.7821390572257e-05,0.0816496841119283,0.219162495473171,0.0668950531107865,-0.155000520919763,0.138421015547464,0.134833574481273,-0.0523656464317512,-0.0316286372891998,0.0535437851651571,0.0507767896127069,0.0109864651879203,0.0862426818396114,0.124573650072421,0.154915912593845,0.198271350577025,-0.104525642107358,-0.0308942400481101,-0.201982197655287,-0.165779821984271,0.219645002493046,0.151053663912568,-0.0207909309216614,0.159875636009231,0.071325298960243,0.101250688770043,0.228827991145048,0.149653916314721,-0.182744891176468,-0.118626962482456,0.24197320268404,-0.215715058689019,0.0919940504703394,-0.0131695366912225,0.0316539923664468,-0.0563274268538152,0.000108928250918474,0.150576176603516,0.104158269738907,0.157556875272025,0.0735731094201605,-0.0860499366826788,-0.0243247117431186,-0.144503432556074,-0.0262892740186588,0.14810110852012,0.178558167955513,-0.0812051910830151,-0.0662341303055489,0.160787806360173,0.0219153777820971,0.00351303462131523,-0.182124386663337,-0.0959644011125005,-0.0366257605925853,-0.179941634957774,-0.0950348252432917,0.0903480544813045,0.06736745141845,0.146460965726069,-0.137143352751444,0.131567954811999,-0.0619536180368341,0.0943799651549273,-0.130759689361606,0.0918625373918462,0.076498208350175,0.049263116047406,-0.0421127928912758,-0.0709261477774428,0.0511440093126476,0.186753087128492,-0.162351608316877,0.0528501901178455,0.0304679373822079,-0.187466126837579,0.139871456466629,-0.138730673284911
"189",-0.216717570062149,0.00061969797284404,-0.316044863666837,0.315730586274044,-0.238677931507565,0.242563963621691,0.18409889064554,-0.0799475104408654,-0.269147307674309,0.0616518908534055,-0.231945564337337,0.0550867675236411,-0.0647072441840022,-0.21248937337255,0.117764120179599,0.0849391860091118,0.0467106773478546,-0.081397965545002,0.0935630248547231,-0.0572338524684869,0.2722061535825,0.0828874622985377,0.0807186468929495,0.0520637656631863,-0.168087808695643,0.29283363392491,0.192843863085039,-0.129277892634336,0.0444810794281427,0.129162984382541,-0.111713830554908,-0.253473767061176,0.0155957382533542,0.183550946324175,0.151814331023898,-0.0472326979345911,-0.203046719264429,-0.090165969058358,0.147649082370752,0.277644747254468,-0.0293422749188714,-0.125841510225583,0.109983120990373,0.15010385370276,-0.122251118152205,-0.0826890640691774,0.104767960069234,0.097947109620559,0.0554209167218222,0.190487741877992,-0.114039354433388,-0.141446107576514,-0.104770511730407,-0.010931272523031,-0.0757785184407523,0.133089525637118,0.22075885805499,0.152391126300519,0.0627552010058544,0.115501633032376,0.0222562903857963,0.0796910864428521,0.2205092996327,-0.169567920306861,0.0974077176987909,-0.178862956308356,-0.209151040681361,0.0517414863246915,-0.22990366473161,-0.151371668553931,-0.0126353357149885,-0.0705679186497257,-0.402326774116145,0.181714771414995,0.0761833844806012,0.404441246961844,-0.113607659565546,-0.051875128568737,0.101892599898033,0.000164582231584152,0.307487092192173,-0.0947439132496104,0.034350711744405,-0.0160511399997845,0.258305011401407,-0.359329033615635,0.18698247818996,-0.0742217117409149,0.0881112113141831,0.130828011277826,0.189840546696201,0.0721463657102319,-0.110026368066484,0.101754752842272,0.0838897923491628,-0.13109708256985,-0.185513425556275,-0.0532681778297023,-0.171936195372113,-0.0446929375434361,-0.0643405029304996,-0.125541439860271,-0.0551237795238571,0.071080121228379,0.132662887941646,0.0568813507643826,0.116057772151722,-0.0614676968570053,-0.178731457246003,0.183556562248736,0.0159974932512856,0.235921454725079,0.055100206240853,0.0906058168025903,-0.131527951362003,-0.0406876672529497,0.150947854338414,-0.0282044939224713
"191",0.06265475555398,0.111110665523084,-0.043176786214099,0.1259095977517,-0.114191534619481,-0.0870811282776952,-0.141782599460694,-0.0574473164171818,-0.191742910756235,-0.0174640516171432,-0.0347483136094666,-0.0281140916722631,-0.0443475075233634,-0.177870332720814,0.0614056031375083,0.0737871725332091,0.0204691506910362,0.00609936592945569,0.0665621676748725,0.0104813841488211,0.0368714064911858,0.00620864032299171,0.0121686121548373,0.0629354479883666,0.0997905378468175,0.0398444950522793,0.172486674287612,-0.130942242634704,-0.138748208189561,0.246648674030475,-0.0879160506927095,-0.176887009008169,0.000626900261558144,0.163599341020935,-0.113451429604767,0.135358849939053,-0.074536433490845,-0.0509879767282309,0.0912097531477452,0.123152974642244,-0.0775358101704291,0.0954699205643094,0.228817378372325,-0.115194212080813,-0.0366172205520629,0.131009724465085,0.0783066124892727,-0.120642018282067,0.0726252632059883,-0.00253058668054364,-0.0630504759743447,-0.00957563395331387,-0.0678083334968625,-0.18021504436186,0.0885379935069409,0.152566254750883,0.08013013274421,0.126760146209351,-0.0495202028315536,0.00486443822177297,0.0707516778425203,-0.0191279431539921,-0.0507088086059966,0.132334280054408,0.000929945086916363,-0.0615458738926121,0.0606458419181801,0.104576269028425,-0.206700184647485,-0.0398373198462117,0.076715292231337,-0.0748656416064314,-0.0946767558190027,0.0479779994583022,-0.115685601655746,0.0335870128650245,0.00711195250487529,-0.0482002818005037,0.0863825191949575,0.0386214386958379,0.0708619503991148,-0.13785198304009,0.0761527257648671,-0.0427972948528446,0.123761945086903,-0.0245551924161175,-0.0720323169076519,-0.112261138677498,-0.029926127676077,0.141452336040813,0.16520039713793,0.0759275443236387,-0.171532698331071,0.0795485564321192,-0.191499408077785,-0.0860769584914434,-0.193220003926992,0.0498440109656607,-0.122980277756191,-0.0659306470493727,0.00114889177124654,-0.0496565824206496,-0.070370270177194,0.0335381976607265,0.0868495244260345,0.0134223979455036,0.102464305975153,0.0677710848039573,-0.0632991792350887,0.0706216655121168,0.147497461911337,0.177966795666495,-0.0994498255990394,-0.00893398840759037,-0.0102911281103749,-0.114602668165627,0.114787358115497,-0.0757684363298166
"192",0.0599140705420949,-0.128917231914538,-0.0651083958296587,-0.0685552917658129,0.043834295871759,-0.108497152123732,-0.146623682783027,-0.0981385789155907,0.0946126338654629,-0.0534587243200992,-0.0406180914359972,-0.104626242232304,-0.0399700080782599,-0.0194202720028067,-0.156243034445284,0.0570593501675298,0.0577897185066821,0.127684964494671,0.0599141538541162,-0.0114183199720272,-0.0842981496590903,-0.00500549447831383,-0.173598315239965,0.0697388970347275,-0.0631378339462138,-0.0558606301022381,0.0152825146631741,0.0383688076098605,-0.138064629042094,0.00768047266094644,-0.111306613675564,0.0186584054444484,-0.0920123149697323,0.150039627452095,-0.134545461297185,0.112516286881475,-0.0631358603464285,0.0696323865921866,0.0849576042523864,-0.0530366702184236,-0.0547283380293353,0.0897820576282006,-0.00952858156517049,0.0229628636556216,0.022107314298392,0.0721623063217334,0.000205844764340308,0.0372602462557227,-0.0542231970994407,-0.0451647522234819,0.0549100519723786,0.00574857425001371,-0.0895549407873415,-0.219100164819051,-0.0560648298834137,-0.0332648104341943,-0.00509818565864845,0.0922082730770076,-0.0213817117634608,-0.00202254435124468,-0.0804835056936889,-0.0742283265257022,-0.00681316559747724,0.112732810708414,-0.102892688266234,-0.0545575355459436,-0.0233263815229111,-0.136054458104849,-0.00807540986299998,-0.0477594299888709,-0.0029101746131298,0.0551551241739239,0.0247153408876743,-0.105981012825559,-0.203251955264538,-0.0812152811969881,-0.116702132827635,-0.0641138463529259,-0.00145513920438174,-0.152925469449323,0.0226422864079201,0.134027539538548,-0.000511487638056807,0.153715230595374,-0.044335683744882,0.00155589410422525,-0.0238841996602844,-0.0115845359284032,0.0986038571798637,-0.126161799671087,0.0219769376008262,0.068786314944431,0.049298444209763,0.0911156551795906,-0.230227221327782,0.0785831458520155,0.100195105009659,0.027518884909764,-0.151716002837782,-0.0575347860161717,-0.012822111685431,-0.0445351627288163,-0.147078875778972,0.0514905977922591,0.0715802936392516,0.0229554964675986,0.106773481423672,-0.135874007759883,-0.0306839577945101,0.107090320379192,-0.160825617850505,-0.0499669814833925,0.0548894928887578,-0.0729304113505908,0.0621263705171582,0.13558173162723,-0.0217073647270086,0.0577885390119785
"193",0.0618503857887342,0.00160332708291139,0.157605391175795,0.014045186108599,-0.137501026810665,-0.0433370472278668,0.0632504479691417,0.0476830304310383,-0.0278565180301084,-0.0556301306822536,0.0801539528289202,-0.0505322035915599,0.148223346646963,0.106423486370083,-0.187175188181809,0.0168937605944232,0.0528572205572744,0.00780427878414535,0.0800273856470919,0.151058850522566,-0.0897221579067549,0.109706381479934,0.104097335651028,-0.0916785675463615,0.127865639031835,-0.096957804482291,0.0716608312266986,0.124290012297181,0.0815007513567454,0.11197349090708,0.120042576566201,0.135129953871307,0.19264046330518,-0.0308372260031074,-0.100374409075196,-0.0453762581147189,-0.17885717798413,-0.141536694106116,-0.0924852708052734,0.0721663199364142,-0.00372562656982476,0.0908941737118918,0.110916377234568,0.0889406121304057,-0.105553482788013,0.12606001152013,-0.0417192760802461,0.102283641129344,0.0459931551392613,0.0794225230295933,-0.0807597625749989,-0.135422972163997,0.105433529715116,0.0870795547252231,-0.0674537727903536,-0.0148119273679474,-0.0475858100638481,0.0862178790028666,0.0742140179783505,-0.103555581767756,0.107607976565354,0.142465018930475,0.0951477001530881,-0.0873060473265567,0.000976673814445705,0.20387629401145,0.0876161927646074,-0.0508229371698772,-0.130966257571684,-0.0934366582263246,0.195559177769882,-0.190340642857396,0.0607976444334903,0.0651670260127911,-0.0333304935243189,-0.0736181078838004,-0.184733307074376,0.140908073599122,0.0874878637123504,0.0377918377195006,0.047740459123723,-0.00340686657937815,0.0973840986423225,-0.140210878780553,-0.0229665258364091,0.0934749250879197,0.0941288537276975,-0.0644143169814079,0.00400498640388514,-0.00697153876195608,-0.00940839756339032,0.0965163252350239,0.00276704035161993,-0.097906642776274,0.0629689074608185,-0.105775411574619,0.0371297025483374,0.0144105790554352,0.0637262358223427,-0.0710103564069126,-0.0185313859994972,-0.14729073834285,0.163463813388288,-0.154712499265807,-0.117779864361925,0.0557540210053243,-0.095336688120846,-0.145268228218159,-0.191291195841863,-0.0258031902089058,-0.132782582033014,0.0910027138784322,-0.0347565264367891,0.0582857656621173,0.0730028718743761,-0.0602833615553335,0.0751467156442681,-0.0474615034093916
"194",0.066406929736026,0.0817699488554416,0.0453069205738671,0.0708143790236803,-0.0738707764226026,0.0988250036118389,0.07943093120211,-0.0356399163283811,-0.102127884514871,-0.0406135136901862,0.0519484409296544,0.160537006376592,0.127510469569506,-0.0118325284480997,0.0459039762857819,0.0777277599842679,0.0194325176711743,-0.161934848208994,-0.124098185388726,-0.078214069611965,0.0929814343098046,0.0152946933852604,0.1284042712982,-0.128917465455717,0.058902253907928,0.0418305242097783,-0.0573086955911914,0.0813022365435756,0.0769975599535717,0.0466648285376286,-0.0829931864740778,0.000724938527681836,0.1054224169082,-0.0612764419942867,0.100434620974758,-0.0442228845345054,-0.00417165278179248,-0.0275828444566991,-0.0866448363347484,0.0694930047921262,0.0331346694191079,-0.135504635708166,0.0160231274905767,0.162898541522463,-0.0409274838616526,-0.0694569747793892,0.24487212130524,0.0420695984842396,0.0539868830420187,0.102422485007261,0.232687814212797,0.0308641915020923,0.107706669151823,0.115986274718641,0.0746232251820449,0.0860132795369603,0.00532867607297375,-0.0962444428397927,0.0662093712486533,0.00860184940531068,0.060211195643961,0.0490019587907357,0.0390875354108154,-0.0576658382511727,0.0208803935980234,0.0641890655304135,0.0229569567755214,0.125577999701844,-0.0197352952350061,0.101878361050293,0.00135812649771426,0.0377816369792729,-0.0267475965397278,0.0179996445012958,0.094166647024832,0.0577061091946036,0.0508518451522089,-0.0721540268623815,0.107187415831089,0.123015599858083,-0.0401667351854946,-0.104170042031444,-0.107499278388533,-0.160556627413076,0.057227431248934,-0.0313712957460649,0.0241346448618746,-0.0841704569914037,-0.0739700207131323,0.115264096587027,-0.0354614386136044,-0.041498308405166,-0.0680247300607233,0.0962850541056222,0.00887333833051682,-0.128121848214762,-0.0134408547178758,0.055151682607464,0.0752667658622035,0.14737307385127,-0.0745076378379996,0.0666993633706521,-0.0124282192253654,0.0819464030419611,0.0818012858006495,0.0861869888348607,0.031715373521756,0.120712416190994,0.0280888619490866,-0.0923679775488572,0.0524023687828336,0.100986254055951,-0.0518200806141853,0.1123056436806,-0.124040499982699,-0.0189981939156416,0.0671291708946449,-0.0843933791338794
"196",0.0228921336612289,-0.108763989287475,-0.0146115683957167,0.0923107815946773,-0.0328787555646475,0.125136663081956,0.134595884165017,0.0161536581152656,0.0446875449071839,-0.022973995545737,-0.0183086945155117,0.231931368029689,0.14476549602096,0.121696445008931,-0.171310226532051,0.105414196536408,0.146497416942157,0.223296850614512,-0.121169633909681,-0.0436876637716864,0.113002888323824,0.0368004275368859,0.00989128948099057,-0.126630615816429,-0.0836696033764175,0.120250355344312,-0.016107577527472,0.135745025814267,0.0795647553472282,-0.00908683326421087,-0.081713646232528,0.118363272656554,0.042133295733912,-0.0540682999167375,0.112446903084318,-0.0506801366465315,-0.129665059444013,-0.0890154286992286,-0.0782268567483397,0.120285379107301,-0.0736826300394589,-0.140991551719331,-0.0342467654667146,-0.0774863916866486,0.122464575950518,-0.102576710665122,-0.113258709097528,0.192632547617106,0.130828797931763,0.0710795494181432,-0.0783140049194585,-0.16468046085575,0.12624630698803,-0.022434130731449,-0.175482703472268,-0.123428120391747,0.203896761795839,-0.0718823919096797,0.0879628030495821,0.155289733334471,-0.0231393805268768,0.0421567270316102,0.211803215699967,-0.127725662692259,-0.043710504238819,0.160087542089964,-0.123954895125302,-0.156378605943208,0.0148389019410864,0.0324333320223942,-0.0769826847417536,0.107706599143728,-0.103701441472353,0.0120986268218164,0.0712602961007167,0.0275443055707839,-0.201497574538756,-0.0697109760361466,0.0354697734001139,-0.0297820967607131,0.00469146619136187,0.0921472815247744,-0.0937079552286017,-0.0696472734120103,0.14417793416695,-0.0873994598922888,0.0178760514313706,-0.00773272001274631,0.0429462264428877,-0.12868020884122,-0.0685540508857095,0.246837217520806,0.2025634517942,0.14058423461331,0.0610238619406863,-0.0631793112174613,0.139902613760053,0.0034789278321656,0.0717127133036172,0.162333326239202,0.0511190639302219,0.0501293617803919,0.14155066574848,0.0956926733151837,0.103142113287945,0.0532588830099797,-0.129339437496357,-0.122648908766322,-0.179869202841411,-0.0231764504150237,-0.235900566634643,-0.0458518090748559,0.189812750905097,-0.0905258019956931,-0.0743778007074037,0.134292695172297,0.064400867302956,0.097854102928775
"201",0.0794399138317745,-0.151374569199021,-0.0536263121900271,-0.16404752733481,0.140386439434399,-0.115877545822083,-0.175082713545787,-0.125370319106351,0.131759877391615,-0.0859123339244059,0.0263849455213515,-0.109506136881516,-0.0499844667680819,-0.0262322794650591,-0.115299284495974,0.0423633627979914,0.0659272227492363,0.0534599854187346,0.0544180855444372,-0.0163692374164482,-0.123639923705615,-0.0438254924883504,-0.220136431541292,0.056498142603248,-0.0733343395621989,-0.111433161195509,-0.0474904615520481,-0.101909169721779,-0.142383011060497,-0.101797588872735,-0.129747255626039,-0.068772040982413,-0.159934005592237,0.120003681971238,-0.133049079348343,0.088709211413048,0.0479081891775514,0.0235516113315844,0.0731720836395238,-0.140822225013355,-0.0911070533740778,0.0822827225817268,-0.137554051613921,-0.126094087814067,0.105951349468348,0.0721926403654595,-0.0459011214721182,-0.087625557255147,-0.1381018261737,-0.186546943177157,0.0509474407865933,0.0910766105834143,-0.101783378021783,-0.254358739342522,-0.0143730556107796,-0.065814248070189,-0.114091264264746,0.0689867066656878,-0.032818477157505,-0.0201614005755968,-0.125636773703985,-0.105808980968248,-0.100560022402879,0.124510244576611,-0.147211153765584,-0.113556198065045,0.0410834425572368,-0.144386253971143,0.0572041862596689,-0.0655526300171809,0.00974416071988194,0.0836152176419026,0.124691789266822,-0.169864715262281,-0.217522737885588,-0.124018355774861,-0.0189458432776043,-0.0721852774033526,-0.0296489507955564,-0.178868986632134,0.0251880272086088,0.208157975889672,-0.0206668487631985,0.199266387021808,-0.175516780498239,0.0812958704501696,-0.0134932187350932,0.0274651325209696,0.150149331538404,-0.163316424849902,-0.0257192883624441,-0.0686351345198157,0.0224853988996728,0.099297498987192,-0.242351809974518,0.195064252010087,0.0456948390449882,0.014915402349988,-0.138191743041075,-0.0772291413577755,-0.00855385002871092,-0.034903050321431,-0.163186847303809,0.0457814763122958,0.0594883961614119,-0.0380354100144355,0.021889716539552,-0.122763801442618,0.0869495762872291,0.147479136436176,-0.124166658790879,-0.134138859803278,0.0475233267007124,-0.146445938379977,0.18207872573587,0.137677845255516,-0.0654433911082937,0.122526034115518
"208",0.0374729697736072,-0.156286295406844,-0.0234361575344002,-0.0997103026701787,0.0630432223386132,-0.0671863763348921,-0.00945325911185627,0.0235361614570587,0.124337105347603,-0.0603899080349581,0.0136074736740095,-0.0305724490803395,-0.0981837482772428,-0.00643161734092697,-0.139706851963305,-0.0262445341318935,0.122767219935762,0.155808182616168,-0.142876114183449,-0.088686855864082,-0.13577147683744,-0.0359696298310932,-0.153037027928459,0.0691042691542526,-0.0668494676330445,-0.00596122212048094,-0.142076377705016,0.0276475029276129,0.071607998070718,-0.0387415088659381,0.0910300629146444,0.108644311071292,-0.0823344696771658,-0.0843113047125614,-0.0899527343019153,-0.0750316110616135,-0.0272882519161849,0.0471269418021394,-0.0929592785142114,-0.101294868342909,-0.0916983907766576,0.0654839594563849,-0.0591966164167189,-0.0437904656119851,0.0920376754582577,0.0665950070314513,-0.0726357932956747,0.0572705718086629,-0.111152798794059,-0.0648023494988565,0.0155893723225089,0.0178872677197199,0.094990878499263,-0.00822463657586812,-0.013226148530249,-0.0261289602761506,-0.0111483184074867,-0.0626587684025497,-0.198898389528002,0.0495898772664133,-0.056083400381656,-0.0647668119584355,-0.0151978807062389,0.0867426389086244,-0.0791149331495943,0.0336625151431063,-0.0386312504658202,-0.110166399467548,0.156618361362528,0.16723840626595,-0.0247885077736592,-0.0956061442462692,0.0579492976754233,-0.0785126443225082,-0.0844125380658801,-0.0423807439641847,-0.0800049888319862,0.124526682805848,-0.0263850148664842,-0.0116979703507515,-0.0124675063391633,0.161951324710863,-0.0183260301789462,-0.0149030854354214,-0.0342543323880484,0.00649954619053136,0.123051661442143,0.00925019321299382,0.0795860033264605,-0.112924607444522,-0.132758616234915,0.0646042682682591,0.0946116238616564,-0.0371742858015583,-0.0240676141884644,0.0124323292843289,0.105635544483599,0.0603112462882825,0.0576475637382104,0.139382984424418,0.017002024450296,0.109548048810007,-0.116841473537172,0.0718098479141187,-0.142130397937977,0.0404092416518565,0.0710662927336404,-0.119964355585575,-0.00513102041736011,-0.0321513205510416,-0.131983597914418,-0.0822935051097084,0.0943156091505929,-0.151610147069109,0.00498897129207136,0.0409718194156231,0.0201287128764135,0.0829768319589383
"211",-0.224118956806539,0.0164424827483432,0.0361258728351122,0.132100401197054,-0.195630954077741,0.159712584963866,0.124651059508256,-0.0723693052190115,-0.100936195899293,-0.0185711701857416,-0.180819220506579,-0.0280891115975972,-0.035787280092362,0.0873292470928533,0.083103285408214,0.0682023376524518,0.0596289188451542,0.044573666164583,0.0856164180885007,-0.0663812102101408,0.109581184075578,0.0531348148515591,0.131022792553884,0.0837205101121702,0.0221625525926327,0.0791440035266573,0.124128773093404,0.0657116332011571,0.0446540515825916,0.0909404529097338,-0.0904911347174664,0.0244335466121953,0.152357329746941,0.144942749748959,0.0875638292419071,-0.0494918480202768,-0.220105032271098,-0.134312503826398,0.110364454208013,0.166446216534011,0.00325552317760618,-0.117822100698056,0.0771841261400741,0.0378425584896878,-0.138092625073509,-0.0984650066060943,0.107343785331483,0.109311615406863,0.0964374445376313,0.0826895001125472,0.079271430485699,-0.204000804761042,-0.110650642074309,0.054925679626171,-0.130005329453946,-0.0432176306951798,0.118328021237998,0.121240558492868,0.0787757493936341,0.0265053717771659,0.0489349233026612,0.118669516799254,0.135202077382825,-0.118331168249842,0.0469717773173725,0.142581833169633,-0.0769128342198118,-0.0420506920487708,0.0344383969686354,0.167023012451174,0.0505835564767769,-0.00126182788878222,-0.145077820604534,0.0707213766736161,0.109343770954718,0.114031102073438,-0.173113494189175,-0.0611315362528073,0.0926145128168849,-0.113368627095151,0.0986823371400708,-0.0890663701427771,0.011811595925927,-0.0133911111586663,0.114301104031939,-0.089233807000639,-0.00473973103643201,-0.103266971615251,-0.00624507785723723,0.0146450267761864,0.127028387644581,0.154293818990342,0.0233429583194739,0.109206206882865,0.0474978934650327,-0.124977063772881,0.0232049726658654,-0.0142398552075513,-0.15980474589074,-0.068211287964182,-0.0577443462402482,-0.0954352377634115,0.101258235367037,0.0755649605661801,0.0952805507723325,0.0884129899625002,-0.0897748347386077,-0.0604485009834256,-0.226287828617123,0.0918476301264075,-0.0335848237547701,0.126443006309125,0.0119032654907137,0.0703969349570959,-0.0451813306695065,0.039424762232093,0.110892559988508,-0.0558241330191989
"215",0.0544302088031396,0.00466223862485457,-0.0581454679035053,-0.0788515032066091,0.0696365474671311,-0.0607224781526122,0.0460538407113634,-0.0147781675318793,0.0277290862613418,-0.0240369926844168,0.0737865604371878,-0.0757869591472057,0.147452984689464,0.0852383876283969,-0.0184354964715825,0.043953499709953,0.0878803466853942,-0.0772093444269114,0.0917843243368155,0.16127392856704,-0.101131419195758,0.150383204197743,0.0755203080448389,-0.161167229285665,-0.0675372772959335,0.0252739197957903,0.0136360393725668,-0.066031861047403,0.0892801974221315,-0.09847363549422,0.108244639192903,-0.0454427662586668,-0.0446714896083761,-0.0546228908099053,-0.0738781620440536,-0.0677575591997548,0.0737571490954179,-0.103196713586683,-0.0920851334699807,-0.0747551691279,-0.0127736826023396,0.063146573620336,-0.0951862522618009,-0.000504908753368883,0.0762684948583832,0.143757876026731,-0.0419127680235165,0.0266258797465857,0.0544851964073509,-0.0402730336857846,0.0151701025594173,-0.0351027846926352,0.111809124154333,0.0139194974691551,0.023455803827586,-0.0850474651343654,-0.021750182647589,0.084938909128339,0.0719752353315476,0.0338850950814075,-0.0819350202045996,-0.11743310874539,-0.0762676027244712,-0.100018558042137,-0.0564704713367343,0.0138805647625305,-0.0905438125382696,0.000389052815018555,-0.0295904017203608,0.0136876318764204,-0.0620727323927631,-0.0539186073735103,-0.0257641096077688,0.119904605981666,-0.0794603119900669,0.00966369087901532,0.0828557918803653,0.130890725479207,0.0181235190781305,0.0279428394994165,-0.0471760704547004,0.0297874266136279,0.132789205880125,-0.0972049450382059,-0.0233740227398888,-0.0386450007972526,-0.0959833520928721,-0.0506466857537071,0.0205812429826252,0.0026897342536674,-0.0974348480496069,-0.138055675109481,0.034930584313339,-0.0797403502777699,0.106563647157273,0.0476207278016561,-0.0280250037904001,0.0597211838956702,0.0725789569255184,-0.0698450171162794,0.135321395195295,-0.123656487909882,0.0942843224067486,-0.190688792298574,-0.128832542761361,-0.134889900369452,-0.135651899932937,0.0593819064674814,0.0306777823229872,-0.0587127826620036,0.0807968411221459,-0.0669727290163311,0.0197418848965299,-0.0220168061072171,-0.0110929107406407,-0.0947427195651767,0.0270595979716076,0.0505666175971189
"221",0.114185865146757,0.0957865736103879,0.300010929695545,-0.00841941537699693,0.0149982952690557,-0.0634418187820725,-0.0425960771572874,-0.030831443461537,-0.0502820552539733,-0.14171958630515,0.143139694575979,-0.139782935698871,-0.108949897688583,-0.169234366364837,0.0783356591360451,-0.0643535398676833,0.201803037024083,-0.152751277301248,-0.134187822087296,-0.106332176978645,-0.136055574282743,-0.0528932225933405,0.0226827378475445,0.119510216017248,0.309167742576221,-0.384978904963852,-0.174741497997638,-0.0466019588181492,0.0835969423899721,-0.0578008180032853,0.137400551283269,0.149420887823345,0.0886606194343457,-0.0611029061965402,-0.105644840853267,-0.0422486670830326,0.157177227085722,-0.0352102216474946,-0.113339203855037,-0.107846952194574,-0.165532384632405,0.0630117311822173,-0.034243972296257,-0.164925584541067,-0.334138022461792,0.125907712615779,0.0893485214630618,-0.269460224822649,-0.245541184596133,-0.113214325444132,0.0666796216916056,0.223902455497858,0.0837495276986594,0.132615216190085,0.350030839284516,0.280809591080439,-0.364663681156817,-0.0861596987444233,-0.193128125567768,-0.432906352776238,0.322366743117394,0.216403495087282,-0.233882050352877,0.16285457313317,0.0728988471526903,0.0511934865503234,0.34889628305869,0.238271239860731,-0.158569250559337,-0.045326273565752,0.252961194890823,-0.149219713581757,0.223854327373909,-0.179484302420465,0.075172660288117,-0.281031471032101,0.229435188047431,0.147488140352353,0.121901740041366,0.183990511990794,-0.106650550193385,-0.156904135713926,-0.208300020039426,-0.15084536474054,-0.295042455970887,0.355021576846488,0.257699756624046,-0.103333888266752,-0.257312287360842,0.205644682465951,-0.0326843092089478,-0.140940947371666,-0.292138978366834,-0.152307317619622,-0.09842035871722,-0.105554947734447,-0.176347868000396,0.177568279752827,0.0869715468138627,0.107992044740959,-0.272418441425875,0.13278058821292,-0.123736117396762,0.0929326224405013,-0.151303500731409,-0.0940987085907326,0.103143837360594,0.18449238956923,0.206011656063183,-0.167958676647486,0.112824392268789,0.0784941740396579,-0.397130275237053,-0.120352720320408,0.00667051269502574,-0.234781808719701,0.239326382325849,-0.343858962929273
